Metric,overall,sex_priv,sex_dis,race_priv,race_dis,sex&race_priv,sex&race_dis,Model_Seed,Model_Name,Run_Number
FNR,0.4163265306122449,0.5909090909090909,0.3891509433962264,0.6130952380952381,0.3136645962732919,0.7428571428571429,0.3024054982817869,402,LogisticRegression,Run_4
FPR,0.2667844522968198,0.20155038759689922,0.28604118993135014,0.17518248175182483,0.3527397260273973,0.13793103448275862,0.38461538461538464,402,LogisticRegression,Run_4
Accuracy,0.6638257575757576,0.6666666666666666,0.6631823461091754,0.6583710407239819,0.6677524429967426,0.6344086021505376,0.662109375,402,LogisticRegression,Run_4
F1,0.6170442286947141,0.453781512605042,0.6410891089108911,0.4626334519572954,0.6842105263157895,0.34615384615384615,0.7012089810017271,402,LogisticRegression,Run_4
Selection-Rate,0.41382575757575757,0.2717948717948718,0.445993031358885,0.25565610859728505,0.5276872964169381,0.1827956989247312,0.5625,402,LogisticRegression,Run_4
Positive-Rate,0.8918367346938776,0.803030303030303,0.9056603773584906,0.6726190476190477,1.0062111801242235,0.4857142857142857,0.9896907216494846,402,LogisticRegression,Run_4
Mean,0.5297104834302314,0.5801892949974763,0.5174767949798169,0.5848390717538188,0.4897152330778251,0.6232072118952792,0.48122787436051406,502,LogisticRegression,Run_5
Std,0.021400222479089147,0.01968826640643675,0.021815120068461372,0.02017828436041168,0.022286726604404172,0.019590698064505967,0.022767833323726158,502,LogisticRegression,Run_5
IQR,0.028243391972932165,0.025754290947149292,0.028846632927416016,0.026284340064185455,0.029664664926336647,0.025213952911231883,0.030306596415803282,502,LogisticRegression,Run_5
Entropy,0.07868437217978429,0.0,0.08040298653592405,0.05913726870741022,0.0,0.0,0.0,502,LogisticRegression,Run_5
Jitter,0.05055117501546069,0.04483059243114741,0.05193757503001192,0.03815039529325243,0.05954781912765118,0.031623116536333755,0.05963321000915069,502,LogisticRegression,Run_5
Per_Sample_Accuracy,0.6502462121212121,0.6037864077669903,0.6615058823529412,0.6388288288288287,0.6585294117647058,0.6114018691588785,0.6706822612085769,502,LogisticRegression,Run_5
Label_Stability,0.9312499999999999,0.9396116504854369,0.9292235294117646,0.9472072072072072,0.9196732026143791,0.9570093457943925,0.9194541910331384,502,LogisticRegression,Run_5
TPR,0.5853658536585366,0.375,0.6214285714285714,0.4022346368715084,0.6900958466453674,0.2631578947368421,0.7132616487455197,502,LogisticRegression,Run_5
TNR,0.725177304964539,0.746268656716418,0.7186046511627907,0.8188679245283019,0.6421404682274248,0.8260869565217391,0.6367521367521367,502,LogisticRegression,Run_5
PPV,0.6501128668171557,0.4426229508196721,0.6832460732984293,0.6,0.6687306501547987,0.45454545454545453,0.7007042253521126,502,LogisticRegression,Run_5
FNR,0.4146341463414634,0.625,0.37857142857142856,0.5977653631284916,0.30990415335463256,0.7368421052631579,0.2867383512544803,502,LogisticRegression,Run_5
FPR,0.274822695035461,0.2537313432835821,0.2813953488372093,0.1811320754716981,0.35785953177257523,0.17391304347826086,0.36324786324786323,502,LogisticRegression,Run_5
Accuracy,0.6600378787878788,0.616504854368932,0.6705882352941176,0.6509009009009009,0.6666666666666666,0.6261682242990654,0.6783625730994152,502,LogisticRegression,Run_5
F1,0.6160427807486631,0.40601503759398494,0.6508728179551122,0.4816053511705686,0.6792452830188679,0.3333333333333333,0.7069271758436945,502,LogisticRegression,Run_5
Selection-Rate,0.41950757575757575,0.2961165048543689,0.44941176470588234,0.2702702702702703,0.5277777777777778,0.205607476635514,0.5536062378167641,502,LogisticRegression,Run_5
Positive-Rate,0.9004065040650406,0.8472222222222222,0.9095238095238095,0.6703910614525139,1.0319488817891374,0.5789473684210527,1.017921146953405,502,LogisticRegression,Run_5
