Metric,overall,sex_priv,sex_dis,race_priv,race_dis,sex&race_priv,sex&race_dis,Model_Name,Model_Params,Virny_Random_State,Runtime_in_Mins
Std,0.022984138990112094,0.022396281257716817,0.023130929500804885,0.022620085748038525,0.02321890229574832,0.022698829985893405,0.023267294718827245,LogisticRegression,"{'C': 1, 'class_weight': None, 'dual': False, 'fit_intercept': True, 'intercept_scaling': 1, 'l1_ratio': None, 'max_iter': 250, 'multi_class': 'auto', 'n_jobs': None, 'penalty': 'l2', 'random_state': 42, 'solver': 'newton-cg', 'tol': 0.0001, 'verbose': 0, 'warm_start': False}",,0.05894328333333333
Overall_Uncertainty,0.9101177401132338,0.9181250079877493,0.9081182921587689,0.9153425475108262,0.9067484717914216,0.9174779553884139,0.9028130736325832,LogisticRegression,"{'C': 1, 'class_weight': None, 'dual': False, 'fit_intercept': True, 'intercept_scaling': 1, 'l1_ratio': None, 'max_iter': 250, 'multi_class': 'auto', 'n_jobs': None, 'penalty': 'l2', 'random_state': 42, 'solver': 'newton-cg', 'tol': 0.0001, 'verbose': 0, 'warm_start': False}",,0.05894328333333333
IQR,0.03126343646963143,0.030994458600156056,0.031330601357748934,0.031284979743127925,0.031249544078311244,0.0313496167594397,0.03117790659710471,LogisticRegression,"{'C': 1, 'class_weight': None, 'dual': False, 'fit_intercept': True, 'intercept_scaling': 1, 'l1_ratio': None, 'max_iter': 250, 'multi_class': 'auto', 'n_jobs': None, 'penalty': 'l2', 'random_state': 42, 'solver': 'newton-cg', 'tol': 0.0001, 'verbose': 0, 'warm_start': False}",,0.05894328333333333
Statistical_Bias,0.43412595063153514,0.43365158572846624,0.4342444015126564,0.4338711958920065,0.4342902317252497,0.43262869253163727,0.4356119086703016,LogisticRegression,"{'C': 1, 'class_weight': None, 'dual': False, 'fit_intercept': True, 'intercept_scaling': 1, 'l1_ratio': None, 'max_iter': 250, 'multi_class': 'auto', 'n_jobs': None, 'penalty': 'l2', 'random_state': 42, 'solver': 'newton-cg', 'tol': 0.0001, 'verbose': 0, 'warm_start': False}",,0.05894328333333333
Mean_Prediction,0.5208930584643658,0.5691625290609926,0.5088399717236698,0.5855003760849228,0.4792303956997077,0.5742545362185733,0.46793430884415255,LogisticRegression,"{'C': 1, 'class_weight': None, 'dual': False, 'fit_intercept': True, 'intercept_scaling': 1, 'l1_ratio': None, 'max_iter': 250, 'multi_class': 'auto', 'n_jobs': None, 'penalty': 'l2', 'random_state': 42, 'solver': 'newton-cg', 'tol': 0.0001, 'verbose': 0, 'warm_start': False}",,0.05894328333333333
Aleatoric_Uncertainty,0.9071640689196158,0.9156536633729426,0.9050441820206194,0.9128228982517558,0.9035149172942172,0.9149052954109018,0.8994812667792074,LogisticRegression,"{'C': 1, 'class_weight': None, 'dual': False, 'fit_intercept': True, 'intercept_scaling': 1, 'l1_ratio': None, 'max_iter': 250, 'multi_class': 'auto', 'n_jobs': None, 'penalty': 'l2', 'random_state': 42, 'solver': 'newton-cg', 'tol': 0.0001, 'verbose': 0, 'warm_start': False}",,0.05894328333333333
Epistemic_Uncertainty,0.0029536711936180016,0.002471344614806692,0.0030741101381495106,0.0025196492590704445,0.003233554497204416,0.002572659977512104,0.0033318068533758627,LogisticRegression,"{'C': 1, 'class_weight': None, 'dual': False, 'fit_intercept': True, 'intercept_scaling': 1, 'l1_ratio': None, 'max_iter': 250, 'multi_class': 'auto', 'n_jobs': None, 'penalty': 'l2', 'random_state': 42, 'solver': 'newton-cg', 'tol': 0.0001, 'verbose': 0, 'warm_start': False}",,0.05894328333333333
Label_Stability,0.9460227272727273,0.9266350710900473,0.9508639053254438,0.9518840579710145,0.9422429906542056,0.9438022813688213,0.9482264150943396,LogisticRegression,"{'C': 1, 'class_weight': None, 'dual': False, 'fit_intercept': True, 'intercept_scaling': 1, 'l1_ratio': None, 'max_iter': 250, 'multi_class': 'auto', 'n_jobs': None, 'penalty': 'l2', 'random_state': 42, 'solver': 'newton-cg', 'tol': 0.0001, 'verbose': 0, 'warm_start': False}",,0.05894328333333333
Jitter,0.04283936301793445,0.05873295289679865,0.038870667793744734,0.03797298629596762,0.04597749380125885,0.044644991076278555,0.041047362341162935,LogisticRegression,"{'C': 1, 'class_weight': None, 'dual': False, 'fit_intercept': True, 'intercept_scaling': 1, 'l1_ratio': None, 'max_iter': 250, 'multi_class': 'auto', 'n_jobs': None, 'penalty': 'l2', 'random_state': 42, 'solver': 'newton-cg', 'tol': 0.0001, 'verbose': 0, 'warm_start': False}",,0.05894328333333333
TPR,0.6199575371549894,0.48,0.6464646464646465,0.4421768707482993,0.7006172839506173,0.48404255319148937,0.7102473498233216,LogisticRegression,"{'C': 1, 'class_weight': None, 'dual': False, 'fit_intercept': True, 'intercept_scaling': 1, 'l1_ratio': None, 'max_iter': 250, 'multi_class': 'auto', 'n_jobs': None, 'penalty': 'l2', 'random_state': 42, 'solver': 'newton-cg', 'tol': 0.0001, 'verbose': 0, 'warm_start': False}",,0.05894328333333333
