Metric,overall,sex_priv,sex_priv_correct,sex_priv_incorrect,sex_dis,sex_dis_correct,sex_dis_incorrect,race_priv,race_priv_correct,race_priv_incorrect,race_dis,race_dis_correct,race_dis_incorrect,sex&race_priv,sex&race_priv_correct,sex&race_priv_incorrect,sex&race_dis,sex&race_dis_correct,sex&race_dis_incorrect,Model_Name,Model_Params
Mean,0.519823903043779,0.5683665919312477,0.5816029112203251,0.5386357824511662,0.5077025925641862,0.5068039435314992,0.5096268373330624,0.5847755929964527,0.6008710486200183,0.5496132130188169,0.4779391684014006,0.470743650009648,0.4933883696542812,0.5735042848815024,0.5871884525315088,0.542201751382113,0.46654865616332125,0.4548374238364573,0.49050956828035336,LogisticRegression,"{'C': 1, 'class_weight': None, 'dual': False, 'fit_intercept': True, 'intercept_scaling': 1, 'l1_ratio': None, 'max_iter': 250, 'multi_class': 'auto', 'n_jobs': None, 'penalty': 'l2', 'random_state': 42, 'solver': 'newton-cg', 'tol': 0.0001, 'verbose': 0, 'warm_start': False}"
Std,0.022974005882756606,0.022316090285193938,0.021315373787672592,0.0245638534950111,0.023138290132562193,0.023090044739877604,0.023241596252213954,0.022805049845555442,0.021534190094733674,0.02558138960888916,0.023082958841325572,0.023507306749464232,0.02217185892091022,0.0228888131889251,0.021926812986443545,0.02508938865210165,0.023058555612861076,0.02355813705093079,0.02203642347520121,LogisticRegression,"{'C': 1, 'class_weight': None, 'dual': False, 'fit_intercept': True, 'intercept_scaling': 1, 'l1_ratio': None, 'max_iter': 250, 'multi_class': 'auto', 'n_jobs': None, 'penalty': 'l2', 'random_state': 42, 'solver': 'newton-cg', 'tol': 0.0001, 'verbose': 0, 'warm_start': False}"
IQR,0.02981009546214725,0.028440354276151637,0.027093942566174003,0.03146460211702447,0.03015212550977456,0.030346180158161318,0.02973660328869362,0.029065205445869963,0.027217597454815872,0.033101518287865055,0.03029044509881204,0.031290679699987715,0.028142882572758418,0.02927911742343979,0.02792037707791334,0.03238723596383155,0.030337066119430503,0.03150634094170237,0.02794475671294325,LogisticRegression,"{'C': 1, 'class_weight': None, 'dual': False, 'fit_intercept': True, 'intercept_scaling': 1, 'l1_ratio': None, 'max_iter': 250, 'multi_class': 'auto', 'n_jobs': None, 'penalty': 'l2', 'random_state': 42, 'solver': 'newton-cg', 'tol': 0.0001, 'verbose': 0, 'warm_start': False}"
Aleatoric_Uncertainty,0.9066362114868021,0.9155437266185806,0.9033261061533544,0.942986381817396,0.9044119680633638,0.8941945820116372,0.9262900883823028,0.9130841263411819,0.9051202930857647,0.9304820389914776,0.9024782103190242,0.8901541723761086,0.928938644725873,0.915003428602318,0.9063669639506611,0.9347593414929836,0.8983321431797051,0.8854252301436822,0.9247393905407635,LogisticRegression,"{'C': 1, 'class_weight': None, 'dual': False, 'fit_intercept': True, 'intercept_scaling': 1, 'l1_ratio': None, 'max_iter': 250, 'multi_class': 'auto', 'n_jobs': None, 'penalty': 'l2', 'random_state': 42, 'solver': 'newton-cg', 'tol': 0.0001, 'verbose': 0, 'warm_start': False}"
Overall_Uncertainty,0.9096597846236338,0.918084948525343,0.9055677416840754,0.9462005208149591,0.9075559863002485,0.8974116298573311,0.929277730951254,0.9157100846164262,0.9073227229365737,0.9340332439785656,0.905758189301179,0.8937039629445451,0.9316393223610105,0.9176977562687724,0.9087293500345431,0.9382129855295712,0.9016824769154398,0.8891209184580192,0.9273831367478635,LogisticRegression,"{'C': 1, 'class_weight': None, 'dual': False, 'fit_intercept': True, 'intercept_scaling': 1, 'l1_ratio': None, 'max_iter': 250, 'multi_class': 'auto', 'n_jobs': None, 'penalty': 'l2', 'random_state': 42, 'solver': 'newton-cg', 'tol': 0.0001, 'verbose': 0, 'warm_start': False}"
Statistical_Bias,0.4338672139670323,0.4337952141647467,0.35704386571959684,0.6061905506723142,0.433885192615887,0.3485269353485347,0.616659750928136,0.43391421627904725,0.3486424113549772,0.6202003131900927,0.4338369040648918,0.3512910372853963,0.6110677356796909,0.4326765844306929,0.3531923939369517,0.6144966701851262,0.43504885762007856,0.3472233229631821,0.6147378825502806,LogisticRegression,"{'C': 1, 'class_weight': None, 'dual': False, 'fit_intercept': True, 'intercept_scaling': 1, 'l1_ratio': None, 'max_iter': 250, 'multi_class': 'auto', 'n_jobs': None, 'penalty': 'l2', 'random_state': 42, 'solver': 'newton-cg', 'tol': 0.0001, 'verbose': 0, 'warm_start': False}"
Jitter,0.04683286951144096,0.06017603249830745,0.05449259155717004,0.07294191522763063,0.04350102644608142,0.03195719954648528,0.0682194067217966,0.041969831410825144,0.03600747341190001,0.054995290423862454,0.04996884735202495,0.03684279191128503,0.07815126050420182,0.048034453325056375,0.04135831381733013,0.06330612244897946,0.04564035425490966,0.03153405182297606,0.0745015247478299,LogisticRegression,"{'C': 1, 'class_weight': None, 'dual': False, 'fit_intercept': True, 'intercept_scaling': 1, 'l1_ratio': None, 'max_iter': 250, 'multi_class': 'auto', 'n_jobs': None, 'penalty': 'l2', 'random_state': 42, 'solver': 'newton-cg', 'tol': 0.0001, 'verbose': 0, 'warm_start': False}"
Per_Sample_Accuracy,0.6820265151515151,0.6832227488151659,0.9660273972602739,0.048,0.6817278106508875,0.9789930555555555,0.04520446096654275,0.6808212560386474,0.976549295774648,0.03476923076923077,0.682803738317757,0.9762557077625571,0.052745098039215677,0.6896958174904942,0.9733879781420764,0.040749999999999995,0.6744150943396225,0.9794382022471911,0.05034482758620688,LogisticRegression,"{'C': 1, 'class_weight': None, 'dual': False, 'fit_intercept': True, 'intercept_scaling': 1, 'l1_ratio': None, 'max_iter': 250, 'multi_class': 'auto', 'n_jobs': None, 'penalty': 'l2', 'random_state': 42, 'solver': 'newton-cg', 'tol': 0.0001, 'verbose': 0, 'warm_start': False}"
Label_Stability,0.9396590909090908,0.9234123222748816,0.9320547945205478,0.9039999999999999,0.9437159763313611,0.9584027777777777,0.912267657992565,0.9459903381642512,0.9530985915492958,0.9304615384615385,0.9355763239875389,0.9530593607305937,0.8980392156862744,0.9381749049429658,0.946775956284153,0.9185000000000001,0.9411320754716981,0.9595505617977529,0.9034482758620691,LogisticRegression,"{'C': 1, 'class_weight': None, 'dual': False, 'fit_intercept': True, 'intercept_scaling': 1, 'l1_ratio': None, 'max_iter': 250, 'multi_class': 'auto', 'n_jobs': None, 'penalty': 'l2', 'random_state': 42, 'solver': 'newton-cg', 'tol': 0.0001, 'verbose': 0, 'warm_start': False}"
TPR,0.6199575371549894,0.48,1.0,0.0,0.6464646464646465,1.0,0.0,0.4421768707482993,1.0,0.0,0.7006172839506173,1.0,0.0,0.48404255319148937,1.0,0.0,0.7102473498233216,1.0,0.0,LogisticRegression,"{'C': 1, 'class_weight': None, 'dual': False, 'fit_intercept': True, 'intercept_scaling': 1, 'l1_ratio': None, 'max_iter': 250, 'multi_class': 'auto', 'n_jobs': None, 'penalty': 'l2', 'random_state': 42, 'solver': 'newton-cg', 'tol': 0.0001, 'verbose': 0, 'warm_start': False}"
