Metric,overall,sex_priv,sex_priv_correct,sex_priv_incorrect,sex_dis,sex_dis_correct,sex_dis_incorrect,race_priv,race_priv_correct,race_priv_incorrect,race_dis,race_dis_correct,race_dis_incorrect,sex&race_priv,sex&race_priv_correct,sex&race_priv_incorrect,sex&race_dis,sex&race_dis_correct,sex&race_dis_incorrect,Model_Name,Model_Params
Mean,0.5242697080191048,0.5786452877036564,0.6007899643148923,0.5173519863689856,0.5106919005475776,0.5143994065228236,0.5017669768894252,0.5975255343331802,0.6181851627282198,0.5404298340414347,0.4770299695548879,0.4738629479766857,0.48434350392104536,0.5863910450043641,0.6072904030321288,0.5298744711828033,0.4626172113129795,0.45385699836575144,0.4825169543042135,RandomForestClassifier,"{'bootstrap': True, 'ccp_alpha': 0.0, 'class_weight': None, 'criterion': 'gini', 'max_depth': 10, 'max_features': 0.6, 'max_leaf_nodes': None, 'max_samples': None, 'min_impurity_decrease': 0.0, 'min_samples_leaf': 1, 'min_samples_split': 2, 'min_weight_fraction_leaf': 0.0, 'n_estimators': 100, 'n_jobs': None, 'oob_score': False, 'random_state': 42, 'verbose': 0, 'warm_start': False}"
Std,0.06796285679556861,0.07361781706576481,0.07220122740953704,0.07753873486425242,0.06655078979318828,0.06479068027286872,0.07078782763040918,0.06916156381031496,0.06686485659321932,0.07550882739210653,0.06718985881409668,0.06594712046214773,0.0700596875856077,0.06871824423760277,0.06601841963374834,0.07601917837760344,0.06721317039083285,0.06663085117397145,0.0685359695995057,RandomForestClassifier,"{'bootstrap': True, 'ccp_alpha': 0.0, 'class_weight': None, 'criterion': 'gini', 'max_depth': 10, 'max_features': 0.6, 'max_leaf_nodes': None, 'max_samples': None, 'min_impurity_decrease': 0.0, 'min_samples_leaf': 1, 'min_samples_split': 2, 'min_weight_fraction_leaf': 0.0, 'n_estimators': 100, 'n_jobs': None, 'oob_score': False, 'random_state': 42, 'verbose': 0, 'warm_start': False}"
IQR,0.09059621655450316,0.09978159806347035,0.09840192588331736,0.10360033356210807,0.08830258874575517,0.08597728564322972,0.0939001933917539,0.09318354805480447,0.08945129199553505,0.10349814661860357,0.08892775044683224,0.08791862784437429,0.09125809542570423,0.09201956033116582,0.08833807121242972,0.10197513653957888,0.0891836149950229,0.0887470616721449,0.09017529167909147,RandomForestClassifier,"{'bootstrap': True, 'ccp_alpha': 0.0, 'class_weight': None, 'criterion': 'gini', 'max_depth': 10, 'max_features': 0.6, 'max_leaf_nodes': None, 'max_samples': None, 'min_impurity_decrease': 0.0, 'min_samples_leaf': 1, 'min_samples_split': 2, 'min_weight_fraction_leaf': 0.0, 'n_estimators': 100, 'n_jobs': None, 'oob_score': False, 'random_state': 42, 'verbose': 0, 'warm_start': False}"
Aleatoric_Uncertainty,0.8348737977093299,0.8466888579481013,0.8268905911247866,0.901487632191204,0.8319235282295893,0.8171695063353684,0.8674402664185002,0.8216722634927172,0.8070433023437898,0.8621013924861164,0.8433869365966784,0.8274041807902786,0.8802955685619723,0.832382889080305,0.8173975973565578,0.8729064948684662,0.8373459070279472,0.8210259769609746,0.8744183407603285,RandomForestClassifier,"{'bootstrap': True, 'ccp_alpha': 0.0, 'class_weight': None, 'criterion': 'gini', 'max_depth': 10, 'max_features': 0.6, 'max_leaf_nodes': None, 'max_samples': None, 'min_impurity_decrease': 0.0, 'min_samples_leaf': 1, 'min_samples_split': 2, 'min_weight_fraction_leaf': 0.0, 'n_estimators': 100, 'n_jobs': None, 'oob_score': False, 'random_state': 42, 'verbose': 0, 'warm_start': False}"
Overall_Uncertainty,0.8590827147643577,0.8765811202656005,0.8568430598989795,0.9312132516374981,0.8547132904320949,0.8392028947788008,0.892050815452323,0.8477776314903711,0.8320014908866495,0.8913771473406563,0.8663729086513211,0.8501927438342509,0.9037374129711534,0.8579953828593299,0.8417901932181372,0.9018178675228365,0.8601618403908573,0.8439330659552206,0.8970272045409458,RandomForestClassifier,"{'bootstrap': True, 'ccp_alpha': 0.0, 'class_weight': None, 'criterion': 'gini', 'max_depth': 10, 'max_features': 0.6, 'max_leaf_nodes': None, 'max_samples': None, 'min_impurity_decrease': 0.0, 'min_samples_leaf': 1, 'min_samples_split': 2, 'min_weight_fraction_leaf': 0.0, 'n_estimators': 100, 'n_jobs': None, 'oob_score': False, 'random_state': 42, 'verbose': 0, 'warm_start': False}"
Statistical_Bias,0.4050414921936636,0.39581082801884315,0.31480893412675887,0.6200124986130048,0.4073464272716366,0.30165602371701505,0.6617705035704634,0.3934842382133094,0.296788120033507,0.6607171466374905,0.4124943008352005,0.30950991620205254,0.6503139107096867,0.39639768455599406,0.30252026661216525,0.6502633781505734,0.4136200635472753,0.30629415372183205,0.6574221303112453,RandomForestClassifier,"{'bootstrap': True, 'ccp_alpha': 0.0, 'class_weight': None, 'criterion': 'gini', 'max_depth': 10, 'max_features': 0.6, 'max_leaf_nodes': None, 'max_samples': None, 'min_impurity_decrease': 0.0, 'min_samples_leaf': 1, 'min_samples_split': 2, 'min_weight_fraction_leaf': 0.0, 'n_estimators': 100, 'n_jobs': None, 'oob_score': False, 'random_state': 42, 'verbose': 0, 'warm_start': False}"
Jitter,0.10691713048855918,0.1320901441145179,0.11286372613561549,0.18530612244897965,0.10063132471923678,0.09135063070454295,0.12297235023041464,0.10722468697623971,0.09721804511278197,0.1348794063079776,0.10671879966940054,0.09481231778425657,0.13421418051756814,0.10887095522619727,0.09530399659863967,0.1455590686979014,0.10497805159799793,0.09628660159716039,0.12472159234063987,RandomForestClassifier,"{'bootstrap': True, 'ccp_alpha': 0.0, 'class_weight': None, 'criterion': 'gini', 'max_depth': 10, 'max_features': 0.6, 'max_leaf_nodes': None, 'max_samples': None, 'min_impurity_decrease': 0.0, 'min_samples_leaf': 1, 'min_samples_split': 2, 'min_weight_fraction_leaf': 0.0, 'n_estimators': 100, 'n_jobs': None, 'oob_score': False, 'random_state': 42, 'verbose': 0, 'warm_start': False}"
Per_Sample_Accuracy,0.691060606060606,0.711090047393365,0.9184516129032259,0.13714285714285715,0.6860591715976331,0.9369179229480737,0.08217741935483872,0.7082608695652173,0.9305263157894736,0.094,0.679968847352025,0.9348660714285714,0.09134020618556704,0.7087832699619772,0.9330729166666667,0.10225352112676056,0.6734716981132075,0.9331521739130434,0.08358024691358025,RandomForestClassifier,"{'bootstrap': True, 'ccp_alpha': 0.0, 'class_weight': None, 'criterion': 'gini', 'max_depth': 10, 'max_features': 0.6, 'max_leaf_nodes': None, 'max_samples': None, 'min_impurity_decrease': 0.0, 'min_samples_leaf': 1, 'min_samples_split': 2, 'min_weight_fraction_leaf': 0.0, 'n_estimators': 100, 'n_jobs': None, 'oob_score': False, 'random_state': 42, 'verbose': 0, 'warm_start': False}"
Label_Stability,0.8516666666666668,0.80739336492891,0.8369032258064516,0.7257142857142858,0.8627218934911243,0.8739698492462311,0.8356451612903225,0.8482125603864733,0.8613157894736844,0.812,0.8538940809968846,0.8697321428571428,0.817319587628866,0.8472243346007604,0.8663541666666666,0.7954929577464789,0.8560754716981132,0.866304347826087,0.8328395061728394,RandomForestClassifier,"{'bootstrap': True, 'ccp_alpha': 0.0, 'class_weight': None, 'criterion': 'gini', 'max_depth': 10, 'max_features': 0.6, 'max_leaf_nodes': None, 'max_samples': None, 'min_impurity_decrease': 0.0, 'min_samples_leaf': 1, 'min_samples_split': 2, 'min_weight_fraction_leaf': 0.0, 'n_estimators': 100, 'n_jobs': None, 'oob_score': False, 'random_state': 42, 'verbose': 0, 'warm_start': False}"
TPR,0.6794055201698513,0.6133333333333333,1.0,0.0,0.6919191919191919,1.0,0.0,0.5850340136054422,1.0,0.0,0.7222222222222222,1.0,0.0,0.5957446808510638,1.0,0.0,0.734982332155477,1.0,0.0,RandomForestClassifier,"{'bootstrap': True, 'ccp_alpha': 0.0, 'class_weight': None, 'criterion': 'gini', 'max_depth': 10, 'max_features': 0.6, 'max_leaf_nodes': None, 'max_samples': None, 'min_impurity_decrease': 0.0, 'min_samples_leaf': 1, 'min_samples_split': 2, 'min_weight_fraction_leaf': 0.0, 'n_estimators': 100, 'n_jobs': None, 'oob_score': False, 'random_state': 42, 'verbose': 0, 'warm_start': False}"
