Metric,overall,sex_priv,sex_dis,race_priv,race_dis,sex&race_priv,sex&race_dis,Model_Seed,Model_Name,Run_Number
Positive-Rate,0.6180698151950719,0.5285714285714286,0.6330935251798561,0.4968553459119497,0.676829268292683,0.64,0.7102473498233216,101,HoeffdingTreeClassifier,Run_1
Mean,0.4318799369531164,0.4578118478954694,0.42582107925630497,0.4859629056066124,0.3976914760886961,0.5050033052954361,0.3926578708071076,201,HoeffdingTreeClassifier,Run_2
Std,0.25045267750650824,0.27313283561455154,0.2451535751448159,0.26378131170891833,0.24202700302615932,0.27414869544013126,0.23561018789944987,201,HoeffdingTreeClassifier,Run_2
IQR,0.2883793777578664,0.32096694996137387,0.2807654590187291,0.2827708223627382,0.2919248169489134,0.27167119276767343,0.2777478658135952,201,HoeffdingTreeClassifier,Run_2
Entropy,0.4802061719101746,0.5302691457135132,0.4685092154140675,0.49955427590295853,0.46797529937068677,0.5104242094107853,0.4515601044360862,201,HoeffdingTreeClassifier,Run_2
Jitter,0.3626683501683502,0.40033333333333326,0.3538681204569055,0.37212713936430314,0.3566889919285592,0.3762452107279693,0.34352892218060754,201,HoeffdingTreeClassifier,Run_2
Per_Sample_Accuracy,0.609469696969697,0.5995,0.6117990654205608,0.5963325183374083,0.617774343122102,0.6172413793103448,0.6245318352059925,201,HoeffdingTreeClassifier,Run_2
Label_Stability,0.5,0.447,0.5123831775700934,0.49877750611246946,0.500772797527048,0.5011494252873564,0.5209737827715356,201,HoeffdingTreeClassifier,Run_2
TPR,0.84,0.8571428571428571,0.8366834170854272,0.7006802721088435,0.9024390243902439,0.75,0.8975265017667845,201,HoeffdingTreeClassifier,Run_2
TNR,0.39759036144578314,0.43902439024390244,0.3864628820960699,0.5190839694656488,0.29780564263322884,0.6545454545454545,0.30677290836653387,201,HoeffdingTreeClassifier,Run_2
PPV,0.5327102803738317,0.4888888888888889,0.5423452768729642,0.4497816593886463,0.5692307692307692,0.5581395348837209,0.5934579439252337,201,HoeffdingTreeClassifier,Run_2
FNR,0.16,0.14285714285714285,0.16331658291457288,0.29931972789115646,0.0975609756097561,0.25,0.10247349823321555,201,HoeffdingTreeClassifier,Run_2
FPR,0.6024096385542169,0.5609756097560976,0.6135371179039302,0.48091603053435117,0.7021943573667712,0.34545454545454546,0.6932270916334662,201,HoeffdingTreeClassifier,Run_2
Accuracy,0.5965909090909091,0.6,0.5957943925233645,0.5843520782396088,0.6043276661514683,0.6896551724137931,0.6198501872659176,201,HoeffdingTreeClassifier,Run_2
