Metric,overall,sex_priv,sex_priv_correct,sex_priv_incorrect,sex_dis,sex_dis_correct,sex_dis_incorrect,race_priv,race_priv_correct,race_priv_incorrect,race_dis,race_dis_correct,race_dis_incorrect,sex&race_priv,sex&race_priv_correct,sex&race_priv_incorrect,sex&race_dis,sex&race_dis_correct,sex&race_dis_incorrect,Model_Name,Model_Params
Statistical_Bias,0.4195432181214517,0.4160805966679526,0.32498181931761805,0.6118749838089702,0.42040784904060946,0.32577887176578413,0.6405878709674669,0.4166331369554699,0.317575757658047,0.6330354117283015,0.4214198125182063,0.33068997787235044,0.6356562283573738,0.4152992227863616,0.3228901621884365,0.6285956079400626,0.42375518330306955,0.3283478415004326,0.6404829720893064,DecisionTreeClassifier,"{'ccp_alpha': 0.0, 'class_weight': None, 'criterion': 'gini', 'max_depth': 20, 'max_features': 'sqrt', 'max_leaf_nodes': None, 'min_impurity_decrease': 0.0, 'min_samples_leaf': 1, 'min_samples_split': 0.1, 'min_weight_fraction_leaf': 0.0, 'random_state': 42, 'splitter': 'best'}"
IQR,0.08746497976451882,0.08750695369642747,0.0778259592135823,0.1083138672117962,0.0874544986998647,0.08392185525728175,0.09567415332414238,0.09089616365175478,0.08227056425346944,0.10973978079877808,0.08525234716433863,0.08301533112156106,0.0905345159355045,0.08976126937544934,0.08231790432327409,0.10694186669713689,0.08518602064121795,0.08313609700317331,0.0898426373004799,DecisionTreeClassifier,"{'ccp_alpha': 0.0, 'class_weight': None, 'criterion': 'gini', 'max_depth': 20, 'max_features': 'sqrt', 'max_leaf_nodes': None, 'min_impurity_decrease': 0.0, 'min_samples_leaf': 1, 'min_samples_split': 0.1, 'min_weight_fraction_leaf': 0.0, 'random_state': 42, 'splitter': 'best'}"
Aleatoric_Uncertainty,0.8698259203328744,0.8712327612970797,0.858374423716906,0.89886859132014,0.8694746263169605,0.8599704544476252,0.8915886640129332,0.8626485187926971,0.8505523243622577,0.8890740512407337,0.8744543381485028,0.8653915642458975,0.8958538723373771,0.867262129788521,0.8563068279671284,0.8925488956278361,0.872370361514629,0.862999591657187,0.8936570485982005,DecisionTreeClassifier,"{'ccp_alpha': 0.0, 'class_weight': None, 'criterion': 'gini', 'max_depth': 20, 'max_features': 'sqrt', 'max_leaf_nodes': None, 'min_impurity_decrease': 0.0, 'min_samples_leaf': 1, 'min_samples_split': 0.1, 'min_weight_fraction_leaf': 0.0, 'random_state': 42, 'splitter': 'best'}"
Std,0.06824957398882589,0.07201899756082523,0.06382518763622798,0.0896295741151835,0.0673083333099006,0.06524419157131524,0.07211111979613662,0.07035439088382889,0.06450066127987136,0.08314253863401301,0.06689226215933795,0.0652593269063873,0.07074804121211677,0.07041532636246477,0.06487318126922148,0.0832075732129068,0.06610016691612014,0.06505893128385831,0.06846544292027044,DecisionTreeClassifier,"{'ccp_alpha': 0.0, 'class_weight': None, 'criterion': 'gini', 'max_depth': 20, 'max_features': 'sqrt', 'max_leaf_nodes': None, 'min_impurity_decrease': 0.0, 'min_samples_leaf': 1, 'min_samples_split': 0.1, 'min_weight_fraction_leaf': 0.0, 'random_state': 42, 'splitter': 'best'}"
Overall_Uncertainty,0.8935853314967799,0.8999675962760768,0.8810366375271829,0.9406550300050431,0.8919916535459731,0.8809632023194847,0.917652341242251,0.8892187038213423,0.8734206513167277,0.9237313723698848,0.8964011942033705,0.885736282485098,0.921583786794684,0.8941306193016607,0.8794490120269823,0.9280183543318931,0.8930441590715585,0.882502013480509,0.9169917490561647,DecisionTreeClassifier,"{'ccp_alpha': 0.0, 'class_weight': None, 'criterion': 'gini', 'max_depth': 20, 'max_features': 'sqrt', 'max_leaf_nodes': None, 'min_impurity_decrease': 0.0, 'min_samples_leaf': 1, 'min_samples_split': 0.1, 'min_weight_fraction_leaf': 0.0, 'random_state': 42, 'splitter': 'best'}"
Mean_Prediction,0.5187549217567208,0.5754135884963736,0.5980506775468473,0.5267607403878928,0.5046070179909613,0.5081394714723916,0.4963878053629091,0.5842139354653104,0.6081760113908332,0.5318660157510913,0.4765430344119294,0.4738530775430882,0.4828947126729103,0.5747049320476725,0.5955611978416188,0.526564997793721,0.46322717569438004,0.456137949997433,0.4793310957960871,DecisionTreeClassifier,"{'ccp_alpha': 0.0, 'class_weight': None, 'criterion': 'gini', 'max_depth': 20, 'max_features': 'sqrt', 'max_leaf_nodes': None, 'min_impurity_decrease': 0.0, 'min_samples_leaf': 1, 'min_samples_split': 0.1, 'min_weight_fraction_leaf': 0.0, 'random_state': 42, 'splitter': 'best'}"
Jitter,0.13497603586889292,0.14602959667279275,0.11086167800453504,0.2216143770941213,0.13221591595217966,0.11795573051555665,0.16539611120038575,0.13094942324755982,0.10541247484909454,0.18673783359497667,0.1375726365312481,0.12358930268337909,0.17059087509349294,0.13395980445410122,0.10972585219373848,0.18989603388525236,0.13598459761262996,0.12338731144631757,0.16460065507684565,DecisionTreeClassifier,"{'ccp_alpha': 0.0, 'class_weight': None, 'criterion': 'gini', 'max_depth': 20, 'max_features': 'sqrt', 'max_leaf_nodes': None, 'min_impurity_decrease': 0.0, 'min_samples_leaf': 1, 'min_samples_split': 0.1, 'min_weight_fraction_leaf': 0.0, 'random_state': 42, 'splitter': 'best'}"
Label_Stability,0.8188257575757576,0.8015165876777252,0.8538888888888889,0.6889552238805972,0.8231479289940827,0.8433164128595602,0.7762204724409447,0.8192270531400966,0.8592957746478874,0.7316923076923078,0.8185669781931464,0.836629711751663,0.775916230366492,0.8172623574144486,0.8539509536784741,0.7325786163522012,0.8203773584905659,0.8368478260869566,0.782962962962963,DecisionTreeClassifier,"{'ccp_alpha': 0.0, 'class_weight': None, 'criterion': 'gini', 'max_depth': 20, 'max_features': 'sqrt', 'max_leaf_nodes': None, 'min_impurity_decrease': 0.0, 'min_samples_leaf': 1, 'min_samples_split': 0.1, 'min_weight_fraction_leaf': 0.0, 'random_state': 42, 'splitter': 'best'}"
TPR,0.6539278131634819,0.4533333333333333,1.0,0.0,0.6919191919191919,1.0,0.0,0.5102040816326531,1.0,0.0,0.7191358024691358,1.0,0.0,0.5372340425531915,1.0,0.0,0.7314487632508834,1.0,0.0,DecisionTreeClassifier,"{'ccp_alpha': 0.0, 'class_weight': None, 'criterion': 'gini', 'max_depth': 20, 'max_features': 'sqrt', 'max_leaf_nodes': None, 'min_impurity_decrease': 0.0, 'min_samples_leaf': 1, 'min_samples_split': 0.1, 'min_weight_fraction_leaf': 0.0, 'random_state': 42, 'splitter': 'best'}"
TNR,0.7299145299145299,0.8088235294117647,1.0,0.0,0.7060133630289532,1.0,0.0,0.7827715355805244,1.0,0.0,0.6855345911949685,1.0,0.0,0.7869822485207101,1.0,0.0,0.6518218623481782,1.0,0.0,DecisionTreeClassifier,"{'ccp_alpha': 0.0, 'class_weight': None, 'criterion': 'gini', 'max_depth': 20, 'max_features': 'sqrt', 'max_leaf_nodes': None, 'min_impurity_decrease': 0.0, 'min_samples_leaf': 1, 'min_samples_split': 0.1, 'min_weight_fraction_leaf': 0.0, 'random_state': 42, 'splitter': 'best'}"
