Metric,overall,sex_priv,sex_dis,race_priv,race_dis,sex&race_priv,sex&race_dis,Model_Seed,Model_Name,Run_Number
Mean,0.5187063888721207,0.572157573967445,0.5053594065583771,0.5753055901749945,0.4822078384992396,0.6022942366190078,0.46882889365030705,101,DecisionTreeClassifier,Run_1
Std,0.06283854594173385,0.06744834374918394,0.06168746033537648,0.0600742874824408,0.06462110513510973,0.06500631472770635,0.06356749834661429,101,DecisionTreeClassifier,Run_1
IQR,0.0758031932499824,0.07132491583987531,0.07692143766836418,0.0713464833575957,0.07867714635815701,0.06601209379422686,0.07923843019877654,101,DecisionTreeClassifier,Run_1
Entropy,0.0,0.2092230794363624,0.0,0.0,0.2005845823866859,0.0,0.19752188728903078,101,DecisionTreeClassifier,Run_1
Jitter,0.11946042053184916,0.13329335525679462,0.11600627943485084,0.10335600907029481,0.1298455082967765,0.1310740053597217,0.1287023488640742,101,DecisionTreeClassifier,Run_1
Per_Sample_Accuracy,0.680719696969697,0.6933649289099527,0.6775621301775148,0.6882608695652175,0.6758566978193146,0.6597979797979797,0.6658867924528301,101,DecisionTreeClassifier,Run_1
Label_Stability,0.8292424242424242,0.8151658767772512,0.8327573964497039,0.8543961352657005,0.8130218068535826,0.8157575757575758,0.8126792452830189,101,DecisionTreeClassifier,Run_1
TPR,0.6836518046709129,0.56,0.7070707070707071,0.5714285714285714,0.7345679012345679,0.47058823529411764,0.7491166077738516,101,DecisionTreeClassifier,Run_1
TNR,0.6871794871794872,0.7867647058823529,0.6570155902004454,0.7490636704119851,0.6352201257861635,0.7846153846153846,0.5910931174089069,101,DecisionTreeClassifier,Run_1
PPV,0.6376237623762376,0.5915492957746479,0.6451612903225806,0.5562913907284768,0.672316384180791,0.5333333333333333,0.6773162939297125,101,DecisionTreeClassifier,Run_1
FNR,0.31634819532908703,0.44,0.29292929292929293,0.42857142857142855,0.2654320987654321,0.5294117647058824,0.2508833922261484,101,DecisionTreeClassifier,Run_1
FPR,0.3128205128205128,0.21323529411764705,0.3429844097995546,0.250936329588015,0.36477987421383645,0.2153846153846154,0.4089068825910931,101,DecisionTreeClassifier,Run_1
Accuracy,0.6856060606060606,0.7061611374407583,0.6804733727810651,0.6859903381642513,0.6853582554517134,0.6767676767676768,0.6754716981132075,101,DecisionTreeClassifier,Run_1
F1,0.6598360655737705,0.5753424657534246,0.6746987951807228,0.5637583892617449,0.7020648967551623,0.5,0.7114093959731543,101,DecisionTreeClassifier,Run_1
Selection-Rate,0.47821969696969696,0.33649289099526064,0.5136094674556213,0.3647342995169082,0.5514018691588785,0.30303030303030304,0.590566037735849,101,DecisionTreeClassifier,Run_1
Positive-Rate,1.0721868365180467,0.9466666666666667,1.095959595959596,1.0272108843537415,1.0925925925925926,0.8823529411764706,1.1060070671378093,101,DecisionTreeClassifier,Run_1
Mean,0.5200134681483766,0.570636071148898,0.5073727944997256,0.580144419012106,0.48123743441382194,0.6035332980120287,0.4684906007253719,201,DecisionTreeClassifier,Run_2
Std,0.07145372625920844,0.07745244974040118,0.06995582015917097,0.07098624331810251,0.07175518722123002,0.07759390213721624,0.0705776596460178,201,DecisionTreeClassifier,Run_2
IQR,0.08502337994064912,0.09100564933791463,0.08352958249352131,0.0873176008801391,0.083543929054436,0.09154915115015282,0.08206863472926992,201,DecisionTreeClassifier,Run_2
Entropy,0.0,0.2516040966742201,0.0,0.0,0.22789216929536849,0.0,0.22034235172153438,201,DecisionTreeClassifier,Run_2
Jitter,0.14576221397649955,0.17009381951832878,0.13968651129090706,0.1369476486246674,0.15144637294170005,0.16104720676149525,0.14581594147092808,201,DecisionTreeClassifier,Run_2
Per_Sample_Accuracy,0.6788257575757576,0.687867298578199,0.6765680473372782,0.6908695652173913,0.6710591900311527,0.6616161616161617,0.6626037735849055,201,DecisionTreeClassifier,Run_2
Label_Stability,0.7867424242424242,0.7514691943127962,0.7955502958579882,0.8031884057971014,0.7761370716510904,0.7644444444444447,0.7837735849056603,201,DecisionTreeClassifier,Run_2
TPR,0.6560509554140127,0.52,0.6818181818181818,0.5374149659863946,0.7098765432098766,0.35294117647058826,0.7173144876325088,201,DecisionTreeClassifier,Run_2
TNR,0.7350427350427351,0.8161764705882353,0.7104677060133631,0.7865168539325843,0.6918238993710691,0.8153846153846154,0.6558704453441295,201,DecisionTreeClassifier,Run_2
PPV,0.665948275862069,0.609375,0.675,0.5808823529411765,0.7012195121951219,0.5,0.7048611111111112,201,DecisionTreeClassifier,Run_2
FNR,0.34394904458598724,0.48,0.3181818181818182,0.46258503401360546,0.29012345679012347,0.6470588235294118,0.2826855123674912,201,DecisionTreeClassifier,Run_2
FPR,0.26495726495726496,0.18382352941176472,0.289532293986637,0.21348314606741572,0.3081761006289308,0.18461538461538463,0.3441295546558704,201,DecisionTreeClassifier,Run_2
Accuracy,0.6998106060606061,0.7109004739336493,0.6970414201183432,0.6980676328502415,0.7009345794392523,0.6565656565656566,0.6886792452830188,201,DecisionTreeClassifier,Run_2
F1,0.6609625668449198,0.5611510791366906,0.678391959798995,0.558303886925795,0.7055214723926381,0.41379310344827586,0.7110332749562172,201,DecisionTreeClassifier,Run_2
Selection-Rate,0.4393939393939394,0.3033175355450237,0.47337278106508873,0.3285024154589372,0.5109034267912772,0.24242424242424243,0.5433962264150943,201,DecisionTreeClassifier,Run_2
Positive-Rate,0.9851380042462845,0.8533333333333334,1.0101010101010102,0.9251700680272109,1.0123456790123457,0.7058823529411765,1.017667844522968,201,DecisionTreeClassifier,Run_2
Mean,0.5212133753847168,0.5751395104409105,0.5077477960984956,0.5876158914110086,0.47839306131168746,0.6152864721044667,0.46544767810832727,301,DecisionTreeClassifier,Run_3
Std,0.0674072897912224,0.0681704925125712,0.06721671491050689,0.06643670222122874,0.06803318271019025,0.0660739160196561,0.06761254163346334,301,DecisionTreeClassifier,Run_3
IQR,0.08030468894891783,0.07853619403890727,0.08074628945307433,0.07968355295347339,0.08070523459083997,0.07529129064831223,0.08055747441375988,301,DecisionTreeClassifier,Run_3
Entropy,0.20768551496254295,0.22070434147524318,0.20443466005818825,0.20496688335150137,0.2094386512350838,0.0,0.2079575055036831,301,DecisionTreeClassifier,Run_3
Jitter,0.13465677179962882,0.14226520940129625,0.13275691341625448,0.1337000887311447,0.1352736982643522,0.14672438672438903,0.13462918752406627,301,DecisionTreeClassifier,Run_3
Per_Sample_Accuracy,0.6759090909090909,0.6771563981042654,0.6755976331360947,0.6753623188405797,0.6762616822429907,0.6488888888888888,0.6707924528301887,301,DecisionTreeClassifier,Run_3
Label_Stability,0.8078787878787879,0.8001895734597155,0.8097988165680473,0.8073429951690821,0.8082242990654206,0.7939393939393938,0.8087547169811321,301,DecisionTreeClassifier,Run_3
TPR,0.6305732484076433,0.4666666666666667,0.6616161616161617,0.47619047619047616,0.7006172839506173,0.2647058823529412,0.7102473498233216,301,DecisionTreeClassifier,Run_3
TNR,0.7418803418803419,0.8088235294117647,0.7216035634743875,0.797752808988764,0.6949685534591195,0.8307692307692308,0.6680161943319838,301,DecisionTreeClassifier,Run_3
PPV,0.6629464285714286,0.5737704918032787,0.6770025839793282,0.5645161290322581,0.7006172839506173,0.45,0.7102473498233216,301,DecisionTreeClassifier,Run_3
FNR,0.36942675159235666,0.5333333333333333,0.3383838383838384,0.5238095238095238,0.2993827160493827,0.7352941176470589,0.28975265017667845,301,DecisionTreeClassifier,Run_3
FPR,0.25811965811965815,0.19117647058823528,0.27839643652561247,0.20224719101123595,0.3050314465408805,0.16923076923076924,0.3319838056680162,301,DecisionTreeClassifier,Run_3
Accuracy,0.6922348484848485,0.6872037914691943,0.693491124260355,0.6835748792270532,0.6978193146417445,0.6363636363636364,0.690566037735849,301,DecisionTreeClassifier,Run_3
F1,0.6463547334058759,0.5147058823529411,0.669220945083014,0.5166051660516605,0.7006172839506173,0.3333333333333333,0.7102473498233216,301,DecisionTreeClassifier,Run_3
Selection-Rate,0.42424242424242425,0.2890995260663507,0.45798816568047335,0.2995169082125604,0.5046728971962616,0.20202020202020202,0.5339622641509434,301,DecisionTreeClassifier,Run_3
Positive-Rate,0.9511677282377919,0.8133333333333334,0.9772727272727273,0.8435374149659864,1.0,0.5882352941176471,1.0,301,DecisionTreeClassifier,Run_3
