Metric,overall,sex_priv,sex_dis,race_priv,race_dis,sex&race_priv,sex&race_dis,Model_Seed,Model_Name,Run_Number
Mean,0.5195499278300296,0.5682776664579839,0.5073824096637595,0.5859140975686377,0.4767543417369086,0.6111272174128716,0.4654175364081793,102,LogisticRegression,Run_1
Std,0.023417132300778232,0.023268990650606017,0.023454123884430706,0.02333222131743308,0.02347188798162698,0.022585645547392917,0.02338712069078972,102,LogisticRegression,Run_1
IQR,0.03219175701872923,0.03170373691998247,0.03231361765877132,0.03222351267074187,0.032171279074907994,0.030640039434288786,0.03207138977352683,102,LogisticRegression,Run_1
Entropy,0.07382835855722009,0.0,0.06712615870381052,0.06644153402103255,0.0,0.0,0.0,102,LogisticRegression,Run_1
Jitter,0.046656617192331495,0.06438146822710127,0.042230648472406734,0.04182194616977225,0.04977430224426225,0.05390228818800325,0.044730073161340096,102,LogisticRegression,Run_1
Per_Sample_Accuracy,0.6792992424242424,0.6802843601895734,0.6790532544378698,0.6808695652173913,0.6782866043613708,0.6393939393939394,0.6702264150943396,102,LogisticRegression,Run_1
Label_Stability,0.93875,0.9145023696682465,0.9448047337278105,0.9455072463768117,0.9343925233644862,0.9284848484848485,0.9412075471698114,102,LogisticRegression,Run_1
TPR,0.6220806794055201,0.48,0.648989898989899,0.4489795918367347,0.7006172839506173,0.29411764705882354,0.7102473498233216,102,LogisticRegression,Run_1
TNR,0.7333333333333333,0.8088235294117647,0.7104677060133631,0.8164794007490637,0.6635220125786163,0.8307692307692308,0.6275303643724697,102,LogisticRegression,Run_1
PPV,0.6525612472160356,0.5806451612903226,0.6640826873385013,0.5739130434782609,0.6796407185628742,0.47619047619047616,0.6860068259385665,102,LogisticRegression,Run_1
FNR,0.37791932059447986,0.52,0.351010101010101,0.5510204081632653,0.2993827160493827,0.7058823529411765,0.28975265017667845,102,LogisticRegression,Run_1
FPR,0.26666666666666666,0.19117647058823528,0.289532293986637,0.18352059925093633,0.33647798742138363,0.16923076923076924,0.3724696356275304,102,LogisticRegression,Run_1
Accuracy,0.6837121212121212,0.6919431279620853,0.6816568047337278,0.6859903381642513,0.6822429906542056,0.6464646464646465,0.6716981132075471,102,LogisticRegression,Run_1
F1,0.6369565217391304,0.5255474452554745,0.6564495530012772,0.5038167938931297,0.6899696048632219,0.36363636363636365,0.6979166666666666,102,LogisticRegression,Run_1
Selection-Rate,0.4251893939393939,0.2938388625592417,0.45798816568047335,0.2777777777777778,0.5202492211838006,0.21212121212121213,0.5528301886792453,102,LogisticRegression,Run_1
Positive-Rate,0.9532908704883227,0.8266666666666667,0.9772727272727273,0.782312925170068,1.0308641975308641,0.6176470588235294,1.0353356890459364,102,LogisticRegression,Run_1
Mean,0.5200665235329297,0.5687599162475891,0.5079075816834703,0.5858290113265772,0.4776589379463717,0.6110211263314561,0.46630148554744066,202,LogisticRegression,Run_2
