Metric,overall,sex_priv,sex_priv_correct,sex_priv_incorrect,sex_dis,sex_dis_correct,sex_dis_incorrect,race_priv,race_priv_correct,race_priv_incorrect,race_dis,race_dis_correct,race_dis_incorrect,sex&race_priv,sex&race_priv_correct,sex&race_priv_incorrect,sex&race_dis,sex&race_dis_correct,sex&race_dis_incorrect,Model_Name,Model_Params
Statistical_Bias,0.42600923482040987,0.4252238761319109,0.3400644379772749,0.6043091651923955,0.4262053421378931,0.33854230545793346,0.6336628871095905,0.42387448883547585,0.3325472990448744,0.6302595555276223,0.42738584671723656,0.34284948721529734,0.6255179392999066,0.42273236090099636,0.33729576204612893,0.6235355773178504,0.42926137761590344,0.3403837170590793,0.6311563102388124,RandomForestClassifier,"{'bootstrap': True, 'ccp_alpha': 0.0, 'class_weight': None, 'criterion': 'gini', 'max_depth': 4, 'max_features': 0.6, 'max_leaf_nodes': None, 'max_samples': None, 'min_impurity_decrease': 0.0, 'min_samples_leaf': 1, 'min_samples_split': 2, 'min_weight_fraction_leaf': 0.0, 'n_estimators': 50, 'n_jobs': None, 'oob_score': False, 'random_state': None, 'verbose': 0, 'warm_start': False}"
IQR,0.0501986777951334,0.048435667814831454,0.04607361813654257,0.05340291934417427,0.050638908689622994,0.050213466072436076,0.05164573305061517,0.05090252290556761,0.048830472594250975,0.05558503030200757,0.04974479636877863,0.049779956902227966,0.049662388868506734,0.05007338518130903,0.04829648527893938,0.054249665843566344,0.05032302480432515,0.050526965142999945,0.04985975292387864,RandomForestClassifier,"{'bootstrap': True, 'ccp_alpha': 0.0, 'class_weight': None, 'criterion': 'gini', 'max_depth': 4, 'max_features': 0.6, 'max_leaf_nodes': None, 'max_samples': None, 'min_impurity_decrease': 0.0, 'min_samples_leaf': 1, 'min_samples_split': 2, 'min_weight_fraction_leaf': 0.0, 'n_estimators': 50, 'n_jobs': None, 'oob_score': False, 'random_state': None, 'verbose': 0, 'warm_start': False}"
Aleatoric_Uncertainty,0.9062386611453274,0.9134150743825525,0.8972762145697877,0.9473541472241026,0.9044466810352036,0.8960926201557275,0.9242168490129281,0.9023888598344135,0.8917837272644427,0.9263547893429303,0.9087212432990941,0.8992168562913038,0.9309971503486031,0.9068212503500915,0.8961466545925445,0.9319099499331157,0.9056604688402219,0.8964983682373174,0.9264731418147207,RandomForestClassifier,"{'bootstrap': True, 'ccp_alpha': 0.0, 'class_weight': None, 'criterion': 'gini', 'max_depth': 4, 'max_features': 0.6, 'max_leaf_nodes': None, 'max_samples': None, 'min_impurity_decrease': 0.0, 'min_samples_leaf': 1, 'min_samples_split': 2, 'min_weight_fraction_leaf': 0.0, 'n_estimators': 50, 'n_jobs': None, 'oob_score': False, 'random_state': None, 'verbose': 0, 'warm_start': False}"
Std,0.03785318650084872,0.03657190803478883,0.03423018137202376,0.04149642145795656,0.03817312704089445,0.03779273175415542,0.03907334536887445,0.03780743878755588,0.0359566866489919,0.041989847163680795,0.037882687362691764,0.0378316211775712,0.03800237373406808,0.03732905843981729,0.03569297234348377,0.04117438181272853,0.038373358878400675,0.03851383642234294,0.03805424939586514,RandomForestClassifier,"{'bootstrap': True, 'ccp_alpha': 0.0, 'class_weight': None, 'criterion': 'gini', 'max_depth': 4, 'max_features': 0.6, 'max_leaf_nodes': None, 'max_samples': None, 'min_impurity_decrease': 0.0, 'min_samples_leaf': 1, 'min_samples_split': 2, 'min_weight_fraction_leaf': 0.0, 'n_estimators': 50, 'n_jobs': None, 'oob_score': False, 'random_state': None, 'verbose': 0, 'warm_start': False}"
Overall_Uncertainty,0.9114620672912461,0.9183168006888655,0.9017339768060497,0.9531895038541978,0.9097504119694737,0.9013560976786655,0.9296158410082783,0.9076628826836916,0.8966243316023866,0.9326082697729396,0.9139120087671456,0.9044939945211281,0.9359854796562499,0.9119451932746626,0.9009272189442857,0.9378409418600712,0.9109825875416665,0.9019329807444324,0.9315397190316799,RandomForestClassifier,"{'bootstrap': True, 'ccp_alpha': 0.0, 'class_weight': None, 'criterion': 'gini', 'max_depth': 4, 'max_features': 0.6, 'max_leaf_nodes': None, 'max_samples': None, 'min_impurity_decrease': 0.0, 'min_samples_leaf': 1, 'min_samples_split': 2, 'min_weight_fraction_leaf': 0.0, 'n_estimators': 50, 'n_jobs': None, 'oob_score': False, 'random_state': None, 'verbose': 0, 'warm_start': False}"
Mean_Prediction,0.5221609058473612,0.5748101511733728,0.5937159365084486,0.5350523967187284,0.5090141712156588,0.5102175362821871,0.5061663670343131,0.5813311780813659,0.60051313655764,0.5379829727058488,0.48400437515440486,0.4791629450672992,0.4953514769210589,0.5732940174881811,0.5902493139682722,0.5334436709840185,0.4714137044830756,0.4624146701577035,0.4918559552962667,RandomForestClassifier,"{'bootstrap': True, 'ccp_alpha': 0.0, 'class_weight': None, 'criterion': 'gini', 'max_depth': 4, 'max_features': 0.6, 'max_leaf_nodes': None, 'max_samples': None, 'min_impurity_decrease': 0.0, 'min_samples_leaf': 1, 'min_samples_split': 2, 'min_weight_fraction_leaf': 0.0, 'n_estimators': 50, 'n_jobs': None, 'oob_score': False, 'random_state': None, 'verbose': 0, 'warm_start': False}"
Jitter,0.0723113790970933,0.08794274107747366,0.0627772227772224,0.14086434573829532,0.0684081632653061,0.06031333745619558,0.08756484267013599,0.06778467908902688,0.051269288203086114,0.10510686164229545,0.07523046601818308,0.06686439909297061,0.09483843537414949,0.07280204857608463,0.056315469277141234,0.11155076043156126,0.07182441278398165,0.06527950310559008,0.08669186192995727,RandomForestClassifier,"{'bootstrap': True, 'ccp_alpha': 0.0, 'class_weight': None, 'criterion': 'gini', 'max_depth': 4, 'max_features': 0.6, 'max_leaf_nodes': None, 'max_samples': None, 'min_impurity_decrease': 0.0, 'min_samples_leaf': 1, 'min_samples_split': 2, 'min_weight_fraction_leaf': 0.0, 'n_estimators': 50, 'n_jobs': None, 'oob_score': False, 'random_state': None, 'verbose': 0, 'warm_start': False}"
Label_Stability,0.9074242424242425,0.8860663507109003,0.9197202797202796,0.815294117647059,0.9127573964497041,0.9243771043771043,0.8852589641434262,0.9139130434782609,0.9360278745644599,0.8639370078740156,0.9032398753894081,0.9154666666666668,0.8745833333333334,0.9060076045627377,0.9282384823848238,0.8537579617834392,0.9088301886792453,0.9186956521739131,0.8864197530864198,RandomForestClassifier,"{'bootstrap': True, 'ccp_alpha': 0.0, 'class_weight': None, 'criterion': 'gini', 'max_depth': 4, 'max_features': 0.6, 'max_leaf_nodes': None, 'max_samples': None, 'min_impurity_decrease': 0.0, 'min_samples_leaf': 1, 'min_samples_split': 2, 'min_weight_fraction_leaf': 0.0, 'n_estimators': 50, 'n_jobs': None, 'oob_score': False, 'random_state': None, 'verbose': 0, 'warm_start': False}"
TPR,0.6496815286624203,0.44,1.0,0.0,0.6893939393939394,1.0,0.0,0.5102040816326531,1.0,0.0,0.7129629629629629,1.0,0.0,0.5319148936170213,1.0,0.0,0.7279151943462897,1.0,0.0,RandomForestClassifier,"{'bootstrap': True, 'ccp_alpha': 0.0, 'class_weight': None, 'criterion': 'gini', 'max_depth': 4, 'max_features': 0.6, 'max_leaf_nodes': None, 'max_samples': None, 'min_impurity_decrease': 0.0, 'min_samples_leaf': 1, 'min_samples_split': 2, 'min_weight_fraction_leaf': 0.0, 'n_estimators': 50, 'n_jobs': None, 'oob_score': False, 'random_state': None, 'verbose': 0, 'warm_start': False}"
TNR,0.7367521367521368,0.8088235294117647,1.0,0.0,0.7149220489977728,1.0,0.0,0.7940074906367042,1.0,0.0,0.6886792452830188,1.0,0.0,0.7958579881656804,1.0,0.0,0.6558704453441295,1.0,0.0,RandomForestClassifier,"{'bootstrap': True, 'ccp_alpha': 0.0, 'class_weight': None, 'criterion': 'gini', 'max_depth': 4, 'max_features': 0.6, 'max_leaf_nodes': None, 'max_samples': None, 'min_impurity_decrease': 0.0, 'min_samples_leaf': 1, 'min_samples_split': 2, 'min_weight_fraction_leaf': 0.0, 'n_estimators': 50, 'n_jobs': None, 'oob_score': False, 'random_state': None, 'verbose': 0, 'warm_start': False}"
