Metric,overall,sex_priv,sex_priv_correct,sex_priv_incorrect,sex_dis,sex_dis_correct,sex_dis_incorrect,race_priv,race_priv_correct,race_priv_incorrect,race_dis,race_dis_correct,race_dis_incorrect,sex&race_priv,sex&race_priv_correct,sex&race_priv_incorrect,sex&race_dis,sex&race_dis_correct,sex&race_dis_incorrect,Model_Name,Model_Params
Statistical_Bias,0.41685442432123365,0.41178555216277213,0.3220569231111469,0.6178809970157236,0.41812014269452996,0.31806123398593944,0.6509343751621559,0.41208369107072995,0.3090793228911572,0.6422340762219628,0.4199308784734277,0.32504396158442006,0.6456618597041194,0.410591607463566,0.3150110887966134,0.6372889914813383,0.4230699746365793,0.32272406013120075,0.6510162495623774,DecisionTreeClassifier,"{'ccp_alpha': 0.0, 'class_weight': None, 'criterion': 'gini', 'max_depth': 20, 'max_features': 0.6, 'max_leaf_nodes': None, 'min_impurity_decrease': 0.0, 'min_samples_leaf': 1, 'min_samples_split': 0.1, 'min_weight_fraction_leaf': 0.0, 'random_state': None, 'splitter': 'best'}"
IQR,0.08396684432202904,0.08147534663006231,0.07367035586778797,0.09940243478716118,0.08458898161552605,0.08078043876712794,0.0934505911564839,0.08695634044467553,0.07780476732691835,0.10740438662966426,0.08203903841116354,0.08035092515141325,0.08605497100804316,0.08505779090535287,0.07747194875220406,0.10304985242243656,0.08288413129782465,0.08126674072179874,0.08655820371743904,DecisionTreeClassifier,"{'ccp_alpha': 0.0, 'class_weight': None, 'criterion': 'gini', 'max_depth': 20, 'max_features': 0.6, 'max_leaf_nodes': None, 'min_impurity_decrease': 0.0, 'min_samples_leaf': 1, 'min_samples_split': 0.1, 'min_weight_fraction_leaf': 0.0, 'random_state': None, 'splitter': 'best'}"
Aleatoric_Uncertainty,0.8629658790313663,0.8686388569173913,0.8542046273815229,0.9017924778825888,0.8615493129556845,0.8540145682457733,0.8790809433633912,0.8549955809903783,0.8432975472587794,0.8811333751094194,0.8681056039363028,0.8608575034122234,0.8853484536041124,0.8604508086903533,0.8496299344222673,0.8861157027877373,0.8654619677094284,0.85849895196222,0.8812791886660498,DecisionTreeClassifier,"{'ccp_alpha': 0.0, 'class_weight': None, 'criterion': 'gini', 'max_depth': 20, 'max_features': 0.6, 'max_leaf_nodes': None, 'min_impurity_decrease': 0.0, 'min_samples_leaf': 1, 'min_samples_split': 0.1, 'min_weight_fraction_leaf': 0.0, 'random_state': None, 'splitter': 'best'}"
Std,0.07192234383480468,0.07488169252907513,0.07033597230648443,0.08532264366533812,0.07118338220818804,0.06834802493587579,0.07778061113707209,0.07291865103615726,0.06718112567037626,0.08573843427532417,0.07127986535916611,0.06973289540802695,0.07496002545345504,0.07300522460616495,0.0682025611136163,0.08439615724874826,0.07084763574851129,0.06928837786445044,0.07438965365798285,DecisionTreeClassifier,"{'ccp_alpha': 0.0, 'class_weight': None, 'criterion': 'gini', 'max_depth': 20, 'max_features': 0.6, 'max_leaf_nodes': None, 'min_impurity_decrease': 0.0, 'min_samples_leaf': 1, 'min_samples_split': 0.1, 'min_weight_fraction_leaf': 0.0, 'random_state': None, 'splitter': 'best'}"
Overall_Uncertainty,0.8886398485723692,0.8971107775428077,0.8799809748808415,0.9364557930320114,0.8865246225217626,0.8764431469353451,0.9099819141421275,0.8820549255515885,0.8663795499310125,0.9170795929538129,0.8928862008007229,0.8839613979336353,0.9141178370950583,0.8877952647941868,0.8735615307816268,0.9215547621316693,0.8894780581333577,0.8807536324920402,0.9092965065037576,DecisionTreeClassifier,"{'ccp_alpha': 0.0, 'class_weight': None, 'criterion': 'gini', 'max_depth': 20, 'max_features': 0.6, 'max_leaf_nodes': None, 'min_impurity_decrease': 0.0, 'min_samples_leaf': 1, 'min_samples_split': 0.1, 'min_weight_fraction_leaf': 0.0, 'random_state': None, 'splitter': 'best'}"
Mean_Prediction,0.522485491855023,0.5802545033971829,0.6019393673033503,0.530447081612705,0.5080603303930161,0.5113069656658656,0.5005061514707559,0.5862214685669483,0.6093238372070368,0.5346021136367509,0.48138472182583747,0.4787630227011209,0.4876216060593737,0.5778482947639998,0.5980533370541774,0.529926079075758,0.46754052142083086,0.4602928505219389,0.4840043664257214,DecisionTreeClassifier,"{'ccp_alpha': 0.0, 'class_weight': None, 'criterion': 'gini', 'max_depth': 20, 'max_features': 0.6, 'max_leaf_nodes': None, 'min_impurity_decrease': 0.0, 'min_samples_leaf': 1, 'min_samples_split': 0.1, 'min_weight_fraction_leaf': 0.0, 'random_state': None, 'splitter': 'best'}"
Jitter,0.11088976499690788,0.12542799110165392,0.09531028738025832,0.1946045918367347,0.10725950972104825,0.09156393521875768,0.14377952755905526,0.11237306516809605,0.08298844013129718,0.17802933673469387,0.1099332443257677,0.09820841610980692,0.13782599355531713,0.1128113602855593,0.08706232763375645,0.17388278388278391,0.10898267231420887,0.09758651286601601,0.1348702443940541,DecisionTreeClassifier,"{'ccp_alpha': 0.0, 'class_weight': None, 'criterion': 'gini', 'max_depth': 20, 'max_features': 0.6, 'max_leaf_nodes': None, 'min_impurity_decrease': 0.0, 'min_samples_leaf': 1, 'min_samples_split': 0.1, 'min_weight_fraction_leaf': 0.0, 'random_state': None, 'splitter': 'best'}"
Label_Stability,0.8586742424242424,0.8346919431279621,0.8778231292517008,0.735625,0.8646627218934912,0.8871065989847715,0.8124409448818898,0.8533333333333333,0.8966433566433566,0.7565625,0.8621183800623053,0.8780530973451327,0.8242105263157896,0.8535361216730037,0.8911351351351352,0.7643589743589743,0.8637735849056603,0.8793478260869566,0.8283950617283949,DecisionTreeClassifier,"{'ccp_alpha': 0.0, 'class_weight': None, 'criterion': 'gini', 'max_depth': 20, 'max_features': 0.6, 'max_leaf_nodes': None, 'min_impurity_decrease': 0.0, 'min_samples_leaf': 1, 'min_samples_split': 0.1, 'min_weight_fraction_leaf': 0.0, 'random_state': None, 'splitter': 'best'}"
TPR,0.6560509554140127,0.49333333333333335,1.0,0.0,0.6868686868686869,1.0,0.0,0.5170068027210885,1.0,0.0,0.7191358024691358,1.0,0.0,0.5478723404255319,1.0,0.0,0.7279151943462897,1.0,0.0,DecisionTreeClassifier,"{'ccp_alpha': 0.0, 'class_weight': None, 'criterion': 'gini', 'max_depth': 20, 'max_features': 0.6, 'max_leaf_nodes': None, 'min_impurity_decrease': 0.0, 'min_samples_leaf': 1, 'min_samples_split': 0.1, 'min_weight_fraction_leaf': 0.0, 'random_state': None, 'splitter': 'best'}"
TNR,0.7333333333333333,0.8088235294117647,1.0,0.0,0.7104677060133631,1.0,0.0,0.7865168539325843,1.0,0.0,0.6886792452830188,1.0,0.0,0.7899408284023669,1.0,0.0,0.6558704453441295,1.0,0.0,DecisionTreeClassifier,"{'ccp_alpha': 0.0, 'class_weight': None, 'criterion': 'gini', 'max_depth': 20, 'max_features': 0.6, 'max_leaf_nodes': None, 'min_impurity_decrease': 0.0, 'min_samples_leaf': 1, 'min_samples_split': 0.1, 'min_weight_fraction_leaf': 0.0, 'random_state': None, 'splitter': 'best'}"
