Metric,overall,sex_priv,sex_priv_correct,sex_priv_incorrect,sex_dis,sex_dis_correct,sex_dis_incorrect,race_priv,race_priv_correct,race_priv_incorrect,race_dis,race_dis_correct,race_dis_incorrect,sex&race_priv,sex&race_priv_correct,sex&race_priv_incorrect,sex&race_dis,sex&race_dis_correct,sex&race_dis_incorrect,Model_Name,Model_Params
Statistical_Bias,0.4355243749845668,0.4349119132225668,0.3603465544435503,0.6023971806338961,0.43567730922336206,0.35269062530031936,0.6143464011024503,0.4350670430808048,0.3511645927342516,0.6163219548981679,0.4358192899505441,0.3562125181892032,0.6092201789356432,0.4338594435746669,0.3558991537028685,0.6106017156442718,0.437176740874392,0.35254161074160784,0.6133359070810009,LogisticRegression,"{'C': 0.1, 'class_weight': None, 'dual': False, 'fit_intercept': True, 'intercept_scaling': 1, 'l1_ratio': None, 'max_iter': 250, 'multi_class': 'auto', 'n_jobs': None, 'penalty': 'l2', 'random_state': None, 'solver': 'lbfgs', 'tol': 0.0001, 'verbose': 0, 'warm_start': False}"
IQR,0.026953868622667815,0.026007547865099807,0.024503788190296274,0.02938522344235082,0.027190168835504323,0.027254948111558177,0.02705070002101524,0.02725258505719998,0.025650314970478358,0.030713977687293264,0.026761238398530243,0.02737413408978852,0.025426218080937976,0.026924920481797926,0.025635444391783963,0.029848266897046977,0.026982598287002835,0.027784136684779828,0.02531427999395537,LogisticRegression,"{'C': 0.1, 'class_weight': None, 'dual': False, 'fit_intercept': True, 'intercept_scaling': 1, 'l1_ratio': None, 'max_iter': 250, 'multi_class': 'auto', 'n_jobs': None, 'penalty': 'l2', 'random_state': None, 'solver': 'lbfgs', 'tol': 0.0001, 'verbose': 0, 'warm_start': False}"
Aleatoric_Uncertainty,0.9109396587602655,0.9193408645684022,0.9072616307713284,0.9464726820202909,0.9088418428720798,0.8995421442166115,0.9288639552758307,0.9161942174281421,0.9081285644311542,0.9336184906964435,0.9075512050398592,0.896580980844505,0.9314467428911258,0.9183617038358751,0.9096752949150466,0.9380544942464487,0.9035736291191889,0.8923590297810244,0.9269156440207168,LogisticRegression,"{'C': 0.1, 'class_weight': None, 'dual': False, 'fit_intercept': True, 'intercept_scaling': 1, 'l1_ratio': None, 'max_iter': 250, 'multi_class': 'auto', 'n_jobs': None, 'penalty': 'l2', 'random_state': None, 'solver': 'lbfgs', 'tol': 0.0001, 'verbose': 0, 'warm_start': False}"
Std,0.021861451152448613,0.021587981175959524,0.020896610494291132,0.023140906091706978,0.021929737738293816,0.02185839400035,0.02208333974125494,0.02201321902674074,0.020932890186312475,0.024347059193467444,0.02176358214940042,0.02213452397191369,0.020955590060757635,0.021972773725921588,0.021175246798854682,0.023780831666166437,0.02175096874934147,0.022162663097168987,0.020894070048630704,LogisticRegression,"{'C': 0.1, 'class_weight': None, 'dual': False, 'fit_intercept': True, 'intercept_scaling': 1, 'l1_ratio': None, 'max_iter': 250, 'multi_class': 'auto', 'n_jobs': None, 'penalty': 'l2', 'random_state': None, 'solver': 'lbfgs', 'tol': 0.0001, 'verbose': 0, 'warm_start': False}"
Overall_Uncertainty,0.9133659606805408,0.9214066897192073,0.9091149129225626,0.949015911447056,0.9113581573347909,0.9021259970334263,0.931234860670191,0.9183627751022434,0.9099455239614196,0.9365466077194426,0.9101437158665454,0.8994156688497712,0.9335117390714004,0.9205372482628517,0.9115836078691709,0.9408358740000782,0.906248796023379,0.8953336891137811,0.9289674487770775,LogisticRegression,"{'C': 0.1, 'class_weight': None, 'dual': False, 'fit_intercept': True, 'intercept_scaling': 1, 'l1_ratio': None, 'max_iter': 250, 'multi_class': 'auto', 'n_jobs': None, 'penalty': 'l2', 'random_state': None, 'solver': 'lbfgs', 'tol': 0.0001, 'verbose': 0, 'warm_start': False}"
Mean_Prediction,0.5210562326759071,0.5681094947672082,0.5807469839223097,0.5397237498957493,0.5093068382365408,0.5083471276644546,0.511373080774204,0.5847252827320665,0.6008180352221054,0.5499600235360284,0.47999862095744916,0.4728951098799811,0.4954716153836171,0.5735043129653769,0.5870758180123848,0.5427366151879982,0.4690039869546598,0.45760524787856716,0.4927292694502478,LogisticRegression,"{'C': 0.1, 'class_weight': None, 'dual': False, 'fit_intercept': True, 'intercept_scaling': 1, 'l1_ratio': None, 'max_iter': 250, 'multi_class': 'auto', 'n_jobs': None, 'penalty': 'l2', 'random_state': None, 'solver': 'lbfgs', 'tol': 0.0001, 'verbose': 0, 'warm_start': False}"
Jitter,0.043890692640692626,0.05716607021955708,0.05078557450377346,0.07149764521193179,0.04057577587247918,0.03152406889965691,0.06006396588486135,0.040467317361727276,0.03235883752794424,0.057984109674403775,0.04609828978320311,0.037378478664192874,0.06509193776520483,0.0456522076511214,0.03715739446463513,0.06491063506147807,0.04214247208317299,0.03363584539961231,0.059848125296629945,LogisticRegression,"{'C': 0.1, 'class_weight': None, 'dual': False, 'fit_intercept': True, 'intercept_scaling': 1, 'l1_ratio': None, 'max_iter': 250, 'multi_class': 'auto', 'n_jobs': None, 'penalty': 'l2', 'random_state': None, 'solver': 'lbfgs', 'tol': 0.0001, 'verbose': 0, 'warm_start': False}"
Label_Stability,0.9448863636363636,0.9306161137440759,0.938904109589041,0.912,0.9484497041420118,0.9589601386481801,0.9258208955223881,0.9490821256038646,0.9595759717314486,0.926412213740458,0.9421806853582555,0.9519090909090908,0.9209900990099011,0.9431178707224335,0.9541917808219179,0.9180124223602485,0.9466415094339623,0.9556424581005587,0.927906976744186,LogisticRegression,"{'C': 0.1, 'class_weight': None, 'dual': False, 'fit_intercept': True, 'intercept_scaling': 1, 'l1_ratio': None, 'max_iter': 250, 'multi_class': 'auto', 'n_jobs': None, 'penalty': 'l2', 'random_state': None, 'solver': 'lbfgs', 'tol': 0.0001, 'verbose': 0, 'warm_start': False}"
TPR,0.6263269639065817,0.48,1.0,0.0,0.6540404040404041,1.0,0.0,0.4421768707482993,1.0,0.0,0.7098765432098766,1.0,0.0,0.48404255319148937,1.0,0.0,0.7208480565371025,1.0,0.0,LogisticRegression,"{'C': 0.1, 'class_weight': None, 'dual': False, 'fit_intercept': True, 'intercept_scaling': 1, 'l1_ratio': None, 'max_iter': 250, 'multi_class': 'auto', 'n_jobs': None, 'penalty': 'l2', 'random_state': None, 'solver': 'lbfgs', 'tol': 0.0001, 'verbose': 0, 'warm_start': False}"
TNR,0.7316239316239316,0.8088235294117647,1.0,0.0,0.7082405345211581,1.0,0.0,0.8164794007490637,1.0,0.0,0.660377358490566,1.0,0.0,0.8106508875739645,1.0,0.0,0.6234817813765182,1.0,0.0,LogisticRegression,"{'C': 0.1, 'class_weight': None, 'dual': False, 'fit_intercept': True, 'intercept_scaling': 1, 'l1_ratio': None, 'max_iter': 250, 'multi_class': 'auto', 'n_jobs': None, 'penalty': 'l2', 'random_state': None, 'solver': 'lbfgs', 'tol': 0.0001, 'verbose': 0, 'warm_start': False}"
