Metric,overall,sex_priv,sex_dis,race_priv,race_dis,sex&race_priv,sex&race_dis,Model_Seed,Model_Name,Model_Params,Run_Number
PPV,0.6757894736842105,0.618421052631579,0.6867167919799498,0.6277372262773723,0.6952662721893491,0.6363636363636364,0.7084745762711865,698,RandomForestClassifier,"{'bootstrap': True, 'ccp_alpha': 0.0, 'class_weight': None, 'criterion': 'gini', 'max_depth': 10, 'max_features': 0.6, 'max_leaf_nodes': None, 'max_samples': None, 'min_impurity_decrease': 0.0, 'min_samples_leaf': 1, 'min_samples_split': 2, 'min_weight_fraction_leaf': 0.0, 'n_estimators': 100, 'n_jobs': None, 'oob_score': False, 'random_state': 698, 'verbose': 0, 'warm_start': False}",Run_1
FNR,0.3184713375796178,0.37333333333333335,0.30808080808080807,0.41496598639455784,0.27469135802469136,0.38235294117647056,0.26148409893992935,698,RandomForestClassifier,"{'bootstrap': True, 'ccp_alpha': 0.0, 'class_weight': None, 'criterion': 'gini', 'max_depth': 10, 'max_features': 0.6, 'max_leaf_nodes': None, 'max_samples': None, 'min_impurity_decrease': 0.0, 'min_samples_leaf': 1, 'min_samples_split': 2, 'min_weight_fraction_leaf': 0.0, 'n_estimators': 100, 'n_jobs': None, 'oob_score': False, 'random_state': 698, 'verbose': 0, 'warm_start': False}",Run_1
FPR,0.26324786324786326,0.21323529411764705,0.27839643652561247,0.19101123595505617,0.3238993710691824,0.18461538461538463,0.3481781376518219,698,RandomForestClassifier,"{'bootstrap': True, 'ccp_alpha': 0.0, 'class_weight': None, 'criterion': 'gini', 'max_depth': 10, 'max_features': 0.6, 'max_leaf_nodes': None, 'max_samples': None, 'min_impurity_decrease': 0.0, 'min_samples_leaf': 1, 'min_samples_split': 2, 'min_weight_fraction_leaf': 0.0, 'n_estimators': 100, 'n_jobs': None, 'oob_score': False, 'random_state': 698, 'verbose': 0, 'warm_start': False}",Run_1
Accuracy,0.7121212121212122,0.7298578199052133,0.7076923076923077,0.7294685990338164,0.7009345794392523,0.7474747474747475,0.6981132075471698,698,RandomForestClassifier,"{'bootstrap': True, 'ccp_alpha': 0.0, 'class_weight': None, 'criterion': 'gini', 'max_depth': 10, 'max_features': 0.6, 'max_leaf_nodes': None, 'max_samples': None, 'min_impurity_decrease': 0.0, 'min_samples_leaf': 1, 'min_samples_split': 2, 'min_weight_fraction_leaf': 0.0, 'n_estimators': 100, 'n_jobs': None, 'oob_score': False, 'random_state': 698, 'verbose': 0, 'warm_start': False}",Run_1
F1,0.678646934460888,0.6225165562913907,0.6893081761006289,0.6056338028169014,0.7099697885196374,0.6268656716417911,0.7231833910034602,698,RandomForestClassifier,"{'bootstrap': True, 'ccp_alpha': 0.0, 'class_weight': None, 'criterion': 'gini', 'max_depth': 10, 'max_features': 0.6, 'max_leaf_nodes': None, 'max_samples': None, 'min_impurity_decrease': 0.0, 'min_samples_leaf': 1, 'min_samples_split': 2, 'min_weight_fraction_leaf': 0.0, 'n_estimators': 100, 'n_jobs': None, 'oob_score': False, 'random_state': 698, 'verbose': 0, 'warm_start': False}",Run_1
Selection-Rate,0.4498106060606061,0.36018957345971564,0.47218934911242605,0.3309178743961353,0.5264797507788161,0.3333333333333333,0.5566037735849056,698,RandomForestClassifier,"{'bootstrap': True, 'ccp_alpha': 0.0, 'class_weight': None, 'criterion': 'gini', 'max_depth': 10, 'max_features': 0.6, 'max_leaf_nodes': None, 'max_samples': None, 'min_impurity_decrease': 0.0, 'min_samples_leaf': 1, 'min_samples_split': 2, 'min_weight_fraction_leaf': 0.0, 'n_estimators': 100, 'n_jobs': None, 'oob_score': False, 'random_state': 698, 'verbose': 0, 'warm_start': False}",Run_1
Positive-Rate,1.0084925690021231,1.0133333333333334,1.0075757575757576,0.9319727891156463,1.0432098765432098,0.9705882352941176,1.0424028268551238,698,RandomForestClassifier,"{'bootstrap': True, 'ccp_alpha': 0.0, 'class_weight': None, 'criterion': 'gini', 'max_depth': 10, 'max_features': 0.6, 'max_leaf_nodes': None, 'max_samples': None, 'min_impurity_decrease': 0.0, 'min_samples_leaf': 1, 'min_samples_split': 2, 'min_weight_fraction_leaf': 0.0, 'n_estimators': 100, 'n_jobs': None, 'oob_score': False, 'random_state': 698, 'verbose': 0, 'warm_start': False}",Run_1
Mean,0.5229736568432729,0.5773079259096796,0.5094061648042058,0.5960411475348066,0.4758553684534054,0.6146671063192319,0.4613947503882035,593,RandomForestClassifier,"{'bootstrap': True, 'ccp_alpha': 0.0, 'class_weight': None, 'criterion': 'gini', 'max_depth': 10, 'max_features': 0.6, 'max_leaf_nodes': None, 'max_samples': None, 'min_impurity_decrease': 0.0, 'min_samples_leaf': 1, 'min_samples_split': 2, 'min_weight_fraction_leaf': 0.0, 'n_estimators': 100, 'n_jobs': None, 'oob_score': False, 'random_state': 593, 'verbose': 0, 'warm_start': False}",Run_2
Std,0.06795475985328259,0.07334895339168516,0.06660780738392998,0.06973689432997347,0.06680553294775293,0.08151591186588879,0.06694829860666944,593,RandomForestClassifier,"{'bootstrap': True, 'ccp_alpha': 0.0, 'class_weight': None, 'criterion': 'gini', 'max_depth': 10, 'max_features': 0.6, 'max_leaf_nodes': None, 'max_samples': None, 'min_impurity_decrease': 0.0, 'min_samples_leaf': 1, 'min_samples_split': 2, 'min_weight_fraction_leaf': 0.0, 'n_estimators': 100, 'n_jobs': None, 'oob_score': False, 'random_state': 593, 'verbose': 0, 'warm_start': False}",Run_2
IQR,0.08993058137045705,0.09894336645653297,0.08768005160340142,0.09284030346939795,0.08805421852160732,0.11194119281511393,0.08818101142875419,593,RandomForestClassifier,"{'bootstrap': True, 'ccp_alpha': 0.0, 'class_weight': None, 'criterion': 'gini', 'max_depth': 10, 'max_features': 0.6, 'max_leaf_nodes': None, 'max_samples': None, 'min_impurity_decrease': 0.0, 'min_samples_leaf': 1, 'min_samples_split': 2, 'min_weight_fraction_leaf': 0.0, 'n_estimators': 100, 'n_jobs': None, 'oob_score': False, 'random_state': 593, 'verbose': 0, 'warm_start': False}",Run_2
Aleatoric_Uncertainty,0.835188929339317,0.8495344575773451,0.8316067915189337,0.8237602528074343,0.8425588235514657,0.8240312223039893,0.8363209154326721,593,RandomForestClassifier,"{'bootstrap': True, 'ccp_alpha': 0.0, 'class_weight': None, 'criterion': 'gini', 'max_depth': 10, 'max_features': 0.6, 'max_leaf_nodes': None, 'max_samples': None, 'min_impurity_decrease': 0.0, 'min_samples_leaf': 1, 'min_samples_split': 2, 'min_weight_fraction_leaf': 0.0, 'n_estimators': 100, 'n_jobs': None, 'oob_score': False, 'random_state': 593, 'verbose': 0, 'warm_start': False}",Run_2
Overall_Uncertainty,0.8594012033907124,0.8789510022557732,0.8545195376386084,0.8500872625436271,0.8654073895444403,0.8604492740680884,0.8590893598949119,593,RandomForestClassifier,"{'bootstrap': True, 'ccp_alpha': 0.0, 'class_weight': None, 'criterion': 'gini', 'max_depth': 10, 'max_features': 0.6, 'max_leaf_nodes': None, 'max_samples': None, 'min_impurity_decrease': 0.0, 'min_samples_leaf': 1, 'min_samples_split': 2, 'min_weight_fraction_leaf': 0.0, 'n_estimators': 100, 'n_jobs': None, 'oob_score': False, 'random_state': 593, 'verbose': 0, 'warm_start': False}",Run_2
Jitter,0.10627628324056898,0.1291304768352841,0.10056949643762844,0.11091590259292136,0.10328437917222956,0.15555555555555828,0.1027585675779748,593,RandomForestClassifier,"{'bootstrap': True, 'ccp_alpha': 0.0, 'class_weight': None, 'criterion': 'gini', 'max_depth': 10, 'max_features': 0.6, 'max_leaf_nodes': None, 'max_samples': None, 'min_impurity_decrease': 0.0, 'min_samples_leaf': 1, 'min_samples_split': 2, 'min_weight_fraction_leaf': 0.0, 'n_estimators': 100, 'n_jobs': None, 'oob_score': False, 'random_state': 593, 'verbose': 0, 'warm_start': False}",Run_2
Per_Sample_Accuracy,0.6916098484848485,0.713649289099526,0.6861065088757397,0.7084541062801932,0.6807476635514019,0.7121212121212119,0.6735094339622643,593,RandomForestClassifier,"{'bootstrap': True, 'ccp_alpha': 0.0, 'class_weight': None, 'criterion': 'gini', 'max_depth': 10, 'max_features': 0.6, 'max_leaf_nodes': None, 'max_samples': None, 'min_impurity_decrease': 0.0, 'min_samples_leaf': 1, 'min_samples_split': 2, 'min_weight_fraction_leaf': 0.0, 'n_estimators': 100, 'n_jobs': None, 'oob_score': False, 'random_state': 593, 'verbose': 0, 'warm_start': False}",Run_2
Label_Stability,0.8496590909090909,0.8132701421800947,0.8587455621301776,0.8393236714975846,0.8563239875389408,0.7620202020202018,0.8558490566037736,593,RandomForestClassifier,"{'bootstrap': True, 'ccp_alpha': 0.0, 'class_weight': None, 'criterion': 'gini', 'max_depth': 10, 'max_features': 0.6, 'max_leaf_nodes': None, 'max_samples': None, 'min_impurity_decrease': 0.0, 'min_samples_leaf': 1, 'min_samples_split': 2, 'min_weight_fraction_leaf': 0.0, 'n_estimators': 100, 'n_jobs': None, 'oob_score': False, 'random_state': 593, 'verbose': 0, 'warm_start': False}",Run_2
TPR,0.6687898089171974,0.56,0.6893939393939394,0.564625850340136,0.7160493827160493,0.5,0.7314487632508834,593,RandomForestClassifier,"{'bootstrap': True, 'ccp_alpha': 0.0, 'class_weight': None, 'criterion': 'gini', 'max_depth': 10, 'max_features': 0.6, 'max_leaf_nodes': None, 'max_samples': None, 'min_impurity_decrease': 0.0, 'min_samples_leaf': 1, 'min_samples_split': 2, 'min_weight_fraction_leaf': 0.0, 'n_estimators': 100, 'n_jobs': None, 'oob_score': False, 'random_state': 593, 'verbose': 0, 'warm_start': False}",Run_2
TNR,0.7401709401709402,0.8088235294117647,0.7193763919821826,0.8127340823970037,0.6792452830188679,0.8461538461538461,0.6518218623481782,593,RandomForestClassifier,"{'bootstrap': True, 'ccp_alpha': 0.0, 'class_weight': None, 'criterion': 'gini', 'max_depth': 10, 'max_features': 0.6, 'max_leaf_nodes': None, 'max_samples': None, 'min_impurity_decrease': 0.0, 'min_samples_leaf': 1, 'min_samples_split': 2, 'min_weight_fraction_leaf': 0.0, 'n_estimators': 100, 'n_jobs': None, 'oob_score': False, 'random_state': 593, 'verbose': 0, 'warm_start': False}",Run_2
PPV,0.6745182012847966,0.6176470588235294,0.6842105263157895,0.6240601503759399,0.6946107784431138,0.6296296296296297,0.7064846416382252,593,RandomForestClassifier,"{'bootstrap': True, 'ccp_alpha': 0.0, 'class_weight': None, 'criterion': 'gini', 'max_depth': 10, 'max_features': 0.6, 'max_leaf_nodes': None, 'max_samples': None, 'min_impurity_decrease': 0.0, 'min_samples_leaf': 1, 'min_samples_split': 2, 'min_weight_fraction_leaf': 0.0, 'n_estimators': 100, 'n_jobs': None, 'oob_score': False, 'random_state': 593, 'verbose': 0, 'warm_start': False}",Run_2
FNR,0.33121019108280253,0.44,0.3106060606060606,0.43537414965986393,0.2839506172839506,0.5,0.26855123674911663,593,RandomForestClassifier,"{'bootstrap': True, 'ccp_alpha': 0.0, 'class_weight': None, 'criterion': 'gini', 'max_depth': 10, 'max_features': 0.6, 'max_leaf_nodes': None, 'max_samples': None, 'min_impurity_decrease': 0.0, 'min_samples_leaf': 1, 'min_samples_split': 2, 'min_weight_fraction_leaf': 0.0, 'n_estimators': 100, 'n_jobs': None, 'oob_score': False, 'random_state': 593, 'verbose': 0, 'warm_start': False}",Run_2
FPR,0.25982905982905985,0.19117647058823528,0.2806236080178174,0.18726591760299627,0.32075471698113206,0.15384615384615385,0.3481781376518219,593,RandomForestClassifier,"{'bootstrap': True, 'ccp_alpha': 0.0, 'class_weight': None, 'criterion': 'gini', 'max_depth': 10, 'max_features': 0.6, 'max_leaf_nodes': None, 'max_samples': None, 'min_impurity_decrease': 0.0, 'min_samples_leaf': 1, 'min_samples_split': 2, 'min_weight_fraction_leaf': 0.0, 'n_estimators': 100, 'n_jobs': None, 'oob_score': False, 'random_state': 593, 'verbose': 0, 'warm_start': False}",Run_2
Accuracy,0.7083333333333334,0.7203791469194313,0.7053254437869823,0.7246376811594203,0.6978193146417445,0.7272727272727273,0.6943396226415094,593,RandomForestClassifier,"{'bootstrap': True, 'ccp_alpha': 0.0, 'class_weight': None, 'criterion': 'gini', 'max_depth': 10, 'max_features': 0.6, 'max_leaf_nodes': None, 'max_samples': None, 'min_impurity_decrease': 0.0, 'min_samples_leaf': 1, 'min_samples_split': 2, 'min_weight_fraction_leaf': 0.0, 'n_estimators': 100, 'n_jobs': None, 'oob_score': False, 'random_state': 593, 'verbose': 0, 'warm_start': False}",Run_2
F1,0.6716417910447762,0.5874125874125874,0.6867924528301886,0.5928571428571429,0.7051671732522796,0.5573770491803278,0.71875,593,RandomForestClassifier,"{'bootstrap': True, 'ccp_alpha': 0.0, 'class_weight': None, 'criterion': 'gini', 'max_depth': 10, 'max_features': 0.6, 'max_leaf_nodes': None, 'max_samples': None, 'min_impurity_decrease': 0.0, 'min_samples_leaf': 1, 'min_samples_split': 2, 'min_weight_fraction_leaf': 0.0, 'n_estimators': 100, 'n_jobs': None, 'oob_score': False, 'random_state': 593, 'verbose': 0, 'warm_start': False}",Run_2
Selection-Rate,0.4422348484848485,0.3222748815165877,0.47218934911242605,0.321256038647343,0.5202492211838006,0.2727272727272727,0.5528301886792453,593,RandomForestClassifier,"{'bootstrap': True, 'ccp_alpha': 0.0, 'class_weight': None, 'criterion': 'gini', 'max_depth': 10, 'max_features': 0.6, 'max_leaf_nodes': None, 'max_samples': None, 'min_impurity_decrease': 0.0, 'min_samples_leaf': 1, 'min_samples_split': 2, 'min_weight_fraction_leaf': 0.0, 'n_estimators': 100, 'n_jobs': None, 'oob_score': False, 'random_state': 593, 'verbose': 0, 'warm_start': False}",Run_2
Positive-Rate,0.9915074309978769,0.9066666666666666,1.0075757575757576,0.9047619047619048,1.0308641975308641,0.7941176470588235,1.0353356890459364,593,RandomForestClassifier,"{'bootstrap': True, 'ccp_alpha': 0.0, 'class_weight': None, 'criterion': 'gini', 'max_depth': 10, 'max_features': 0.6, 'max_leaf_nodes': None, 'max_samples': None, 'min_impurity_decrease': 0.0, 'min_samples_leaf': 1, 'min_samples_split': 2, 'min_weight_fraction_leaf': 0.0, 'n_estimators': 100, 'n_jobs': None, 'oob_score': False, 'random_state': 593, 'verbose': 0, 'warm_start': False}",Run_2
