Metric,overall,sex_priv,sex_dis,race_priv,race_dis,sex&race_priv,sex&race_dis,Model_Seed,Model_Name,Run_Number
Mean,0.532449979988944,0.5741033041204963,0.5222331269000725,0.5829653800360254,0.49815733162629877,0.6028542199126883,0.486819041138729,103,RandomForestClassifier,Run_1
Std,0.03912128204462878,0.037615745907017335,0.03949056449347687,0.037349091193934265,0.040324343242159076,0.037370333164526745,0.040872322483117236,103,RandomForestClassifier,Run_1
IQR,0.052255408638190386,0.050155867807729335,0.05277039035132234,0.05013794710654076,0.05369285867636906,0.049532124568564755,0.05435259580899629,103,RandomForestClassifier,Run_1
Entropy,0.0,0.0,0.10120271976018377,0.09955035550890436,0.0,0.09631962814332484,0.10167106439525106,103,RandomForestClassifier,Run_1
Jitter,0.06575293753865186,0.07250784929356356,0.06409607239122064,0.062499641542799814,0.06796145485221103,0.06016756176154684,0.06469387755102038,103,RandomForestClassifier,Run_1
Per_Sample_Accuracy,0.6750757575757576,0.6977884615384615,0.6695047169811321,0.671288056206089,0.6776470588235294,0.7153684210526315,0.6764728682170542,103,RandomForestClassifier,Run_1
Label_Stability,0.9106818181818183,0.8994230769230769,0.9134433962264151,0.9171896955503513,0.9062639109697933,0.9208421052631581,0.9117054263565892,103,RandomForestClassifier,Run_1
TPR,0.5893536121673004,0.4868421052631579,0.6066666666666667,0.47752808988764045,0.646551724137931,0.4411764705882353,0.6633986928104575,103,RandomForestClassifier,Run_1
TNR,0.7679245283018868,0.8181818181818182,0.7512562814070352,0.8192771084337349,0.7224199288256228,0.8688524590163934,0.7047619047619048,103,RandomForestClassifier,Run_1
PPV,0.7159353348729792,0.6065573770491803,0.7338709677419355,0.6538461538461539,0.7425742574257426,0.6521739130434783,0.7660377358490567,103,RandomForestClassifier,Run_1
FNR,0.41064638783269963,0.5131578947368421,0.3933333333333333,0.5224719101123596,0.35344827586206895,0.5588235294117647,0.3366013071895425,103,RandomForestClassifier,Run_1
FPR,0.2320754716981132,0.18181818181818182,0.24874371859296482,0.18072289156626506,0.2775800711743772,0.13114754098360656,0.29523809523809524,103,RandomForestClassifier,Run_1
Accuracy,0.6789772727272727,0.6971153846153846,0.6745283018867925,0.6768149882903981,0.6804451510333863,0.7157894736842105,0.6802325581395349,103,RandomForestClassifier,Run_1
F1,0.6465067778936392,0.5401459854014599,0.6642335766423357,0.551948051948052,0.6912442396313364,0.5263157894736842,0.7110332749562172,103,RandomForestClassifier,Run_1
Selection-Rate,0.4100378787878788,0.2932692307692308,0.4386792452830189,0.3044496487119438,0.48171701112877585,0.24210526315789474,0.5135658914728682,103,RandomForestClassifier,Run_1
