Metric,overall,sex_priv,sex_dis,race_priv,race_dis,sex&race_priv,sex&race_dis,Model_Seed,Model_Name,Run_Number
Mean,0.5331579930199752,0.569190137578768,0.5240001795572893,0.6029702018152471,0.4852039198858431,0.6267124307533599,0.4774471527421997,102,LogisticRegression,Run_1
Std,0.022701452479128248,0.021257689053671255,0.023068394727403536,0.02145941157997963,0.023554611563207963,0.021074313031393704,0.024036004640294546,102,LogisticRegression,Run_1
IQR,0.030966478467315157,0.0292365981352118,0.031406139264310545,0.02942885867551716,0.032022670976058196,0.028860661572354583,0.03257684055917849,102,LogisticRegression,Run_1
Entropy,0.0,0.0,0.0,0.0,0.0,0.0,0.0,102,LogisticRegression,Run_1
Jitter,0.04638528138528139,0.050364295250810785,0.04537398807503997,0.041116279069767316,0.05000456412596983,0.054652648938364023,0.050754423099963406,102,LogisticRegression,Run_1
Per_Sample_Accuracy,0.6653787878787878,0.6627102803738317,0.6660570071258907,0.6669767441860464,0.6642811501597443,0.6682828282828283,0.6657142857142857,102,LogisticRegression,Run_1
Label_Stability,0.9342424242424242,0.9310280373831776,0.9350593824228027,0.9419534883720929,0.9289456869009585,0.9208080808080807,0.9264970645792564,102,LogisticRegression,Run_1
TPR,0.5831663326653307,0.5176470588235295,0.5966183574879227,0.38095238095238093,0.6858006042296072,0.34285714285714286,0.693950177935943,102,LogisticRegression,Run_1
TNR,0.748653500897666,0.7596899224806202,0.7453271028037384,0.8549618320610687,0.6542372881355932,0.859375,0.6521739130434783,102,LogisticRegression,Run_1
PPV,0.6751740139211136,0.5866666666666667,0.6938202247191011,0.6274509803921569,0.6899696048632219,0.5714285714285714,0.7090909090909091,102,LogisticRegression,Run_1
FNR,0.4168336673346693,0.4823529411764706,0.4033816425120773,0.6190476190476191,0.31419939577039274,0.6571428571428571,0.30604982206405695,102,LogisticRegression,Run_1
FPR,0.2513464991023339,0.24031007751937986,0.2546728971962617,0.1450381679389313,0.34576271186440677,0.140625,0.34782608695652173,102,LogisticRegression,Run_1
Accuracy,0.6704545454545454,0.6635514018691588,0.672209026128266,0.6697674418604651,0.670926517571885,0.6767676767676768,0.675146771037182,102,LogisticRegression,Run_1
F1,0.6258064516129033,0.55,0.6415584415584416,0.4740740740740741,0.6878787878787879,0.42857142857142855,0.7014388489208633,102,LogisticRegression,Run_1
Selection-Rate,0.4081439393939394,0.35046728971962615,0.42280285035629456,0.2372093023255814,0.5255591054313099,0.21212121212121213,0.538160469667319,102,LogisticRegression,Run_1
Positive-Rate,0.8637274549098196,0.8823529411764706,0.8599033816425121,0.6071428571428571,0.9939577039274925,0.6,0.9786476868327402,102,LogisticRegression,Run_1
Mean,0.5240085942081322,0.5783878440684853,0.5109882104387519,0.5785303510473196,0.48728633326256227,0.597840034835806,0.4718033705136156,202,LogisticRegression,Run_2
Std,0.0208516029153736,0.019640055927999923,0.02114169163066025,0.019570846727641564,0.02171423584688884,0.01922049421357995,0.022070993027519095,202,LogisticRegression,Run_2
IQR,0.027210587650273912,0.025308561128019613,0.02766600245137706,0.025422950119999642,0.028414622436908732,0.02485192532262307,0.02898010190272528,202,LogisticRegression,Run_2
Entropy,0.0,0.0,0.0,0.0,0.0,0.0,0.0,202,LogisticRegression,Run_2
Jitter,0.04228896103896101,0.042929171668667776,0.0421356711698764,0.03254549819927968,0.04885151524952231,0.02553813104189019,0.04692313707092021,202,LogisticRegression,Run_2
Per_Sample_Accuracy,0.6489204545454546,0.6476470588235295,0.6492253521126761,0.6146823529411765,0.6719809825673534,0.6282105263157894,0.6735249042145595,202,LogisticRegression,Run_2
Label_Stability,0.9410984848484849,0.9419607843137257,0.9408920187793427,0.9559529411764707,0.931093502377179,0.9696842105263158,0.9338697318007663,202,LogisticRegression,Run_2
TPR,0.5766283524904214,0.38461538461538464,0.6103603603603603,0.40437158469945356,0.6696165191740413,0.37142857142857144,0.7094594594594594,202,LogisticRegression,Run_2
TNR,0.7209737827715356,0.8174603174603174,0.6911764705882353,0.7727272727272727,0.678082191780822,0.7833333333333333,0.6283185840707964,202,LogisticRegression,Run_2
PPV,0.6688888888888889,0.5660377358490566,0.6826196473551638,0.5736434108527132,0.7071651090342679,0.5,0.7142857142857143,202,LogisticRegression,Run_2
FNR,0.42337164750957856,0.6153846153846154,0.38963963963963966,0.5956284153005464,0.3303834808259587,0.6285714285714286,0.2905405405405405,202,LogisticRegression,Run_2
FPR,0.27902621722846443,0.18253968253968253,0.3088235294117647,0.22727272727272727,0.3219178082191781,0.21666666666666667,0.37168141592920356,202,LogisticRegression,Run_2
Accuracy,0.6496212121212122,0.6519607843137255,0.6490610328638498,0.6141176470588235,0.6735340729001584,0.631578947368421,0.6743295019157088,202,LogisticRegression,Run_2
F1,0.6193415637860082,0.4580152671755725,0.6444708680142688,0.47435897435897434,0.6878787878787879,0.4262295081967213,0.711864406779661,202,LogisticRegression,Run_2
Selection-Rate,0.42613636363636365,0.25980392156862747,0.465962441314554,0.3035294117647059,0.508716323296355,0.2736842105263158,0.5632183908045977,202,LogisticRegression,Run_2
Positive-Rate,0.8620689655172413,0.6794871794871795,0.8941441441441441,0.7049180327868853,0.9469026548672567,0.7428571428571429,0.9932432432432432,202,LogisticRegression,Run_2
Mean,0.5236985518312839,0.5701784980362912,0.5138908567605025,0.5896419785043632,0.4803228912723823,0.6054411524026323,0.4693593606989846,302,LogisticRegression,Run_3
Std,0.01925822103740719,0.018533818740226516,0.019411076568004944,0.018549912450602644,0.01972412574364126,0.017813281960368958,0.01982932047793525,302,LogisticRegression,Run_3
