Metric,overall,sex_priv,sex_dis,race_priv,race_dis,sex&race_priv,sex&race_dis,Model_Seed,Model_Name,Run_Number
FPR,0.2874779541446208,0.2631578947368421,0.29493087557603687,0.22676579925650558,0.3422818791946309,0.21212121212121213,0.35064935064935066,401,DecisionTreeClassifier,Run_4
Accuracy,0.6742424242424242,0.6619718309859155,0.6773428232502966,0.6577669902912622,0.6847826086956522,0.66,0.6892655367231638,401,DecisionTreeClassifier,Run_4
F1,0.6416666666666667,0.5443037974683544,0.6608478802992519,0.47191011235955055,0.7070707070707071,0.45161290322580644,0.7236180904522613,401,DecisionTreeClassifier,Run_4
Selection-Rate,0.4460227272727273,0.36619718309859156,0.46619217081850534,0.30097087378640774,0.5388198757763976,0.28,0.559322033898305,401,DecisionTreeClassifier,Run_4
Positive-Rate,0.9631901840490797,0.975,0.960880195599022,0.8671328671328671,1.0028901734104045,0.8235294117647058,0.99,401,DecisionTreeClassifier,Run_4
Mean,0.5222709223480738,0.5757593420629361,0.5103088539761522,0.5870780910597307,0.47827623071074865,0.6000639602645863,0.46664338405596784,501,DecisionTreeClassifier,Run_5
Std,0.07520086179181251,0.07941794714729046,0.07425775927314827,0.0696547436473144,0.07896587363235416,0.07610572028852826,0.07825743952697982,501,DecisionTreeClassifier,Run_5
IQR,0.09253129607346647,0.09148358394232754,0.09276560481194829,0.08842405633661443,0.09531951764363468,0.09241160686607991,0.09613736624152734,501,DecisionTreeClassifier,Run_5
Entropy,0.0,0.0,0.0,0.0,0.0,0.0,0.0,501,DecisionTreeClassifier,Run_5
Jitter,0.11367115027829307,0.1239970392301991,0.11136188426703247,0.10080581178607297,0.12240485383342535,0.1091103625916391,0.11929423346332954,501,DecisionTreeClassifier,Run_5
Per_Sample_Accuracy,0.676344696969697,0.6731606217616579,0.6770567786790266,0.6725526932084309,0.678918918918919,0.7388349514563106,0.6924304267161411,501,DecisionTreeClassifier,Run_5
Label_Stability,0.8550378787878787,0.8420725388601037,0.8579374275782155,0.8687587822014051,0.8457233704292528,0.8574757281553398,0.8492764378478664,501,DecisionTreeClassifier,Run_5
TPR,0.6511156186612576,0.4861111111111111,0.6793349168646081,0.4968152866242038,0.7232142857142857,0.5757575757575758,0.7643097643097643,501,DecisionTreeClassifier,Run_5
TNR,0.7175843694493783,0.7933884297520661,0.6968325791855203,0.774074074074074,0.6655290102389079,0.8428571428571429,0.6528925619834711,501,DecisionTreeClassifier,Run_5
PPV,0.66875,0.5833333333333334,0.680952380952381,0.5611510791366906,0.7126099706744868,0.6333333333333333,0.729903536977492,501,DecisionTreeClassifier,Run_5
FNR,0.3488843813387424,0.5138888888888888,0.32066508313539194,0.5031847133757962,0.2767857142857143,0.42424242424242425,0.2356902356902357,501,DecisionTreeClassifier,Run_5
FPR,0.2824156305506217,0.2066115702479339,0.3031674208144796,0.22592592592592592,0.33447098976109213,0.15714285714285714,0.34710743801652894,501,DecisionTreeClassifier,Run_5
Accuracy,0.6865530303030303,0.6787564766839378,0.6882966396292005,0.6721311475409836,0.6963434022257552,0.7572815533980582,0.7142857142857143,501,DecisionTreeClassifier,Run_5
F1,0.6598150051387461,0.5303030303030303,0.6801426872770512,0.527027027027027,0.7178729689807977,0.6031746031746031,0.7467105263157895,501,DecisionTreeClassifier,Run_5
Selection-Rate,0.45454545454545453,0.31088082901554404,0.48667439165701043,0.3255269320843091,0.5421303656597775,0.2912621359223301,0.5769944341372912,501,DecisionTreeClassifier,Run_5
Positive-Rate,0.973630831643002,0.8333333333333334,0.997624703087886,0.8853503184713376,1.0148809523809523,0.9090909090909091,1.0471380471380471,501,DecisionTreeClassifier,Run_5
