Metric,overall,sex_priv,sex_dis,race_priv,race_dis,sex&race_priv,sex&race_dis,Model_Seed,Model_Name,Run_Number
Mean,0.5251055359840393,0.5533504486083984,0.5177152752876282,0.5785308480262756,0.4875354468822479,0.5577935576438904,0.4721055030822754,104,XGBClassifier,Run_1
Std,0.04717801883816719,0.05007995665073395,0.04641873016953468,0.04688624292612076,0.047383204102516174,0.05322452262043953,0.04732320085167885,104,XGBClassifier,Run_1
IQR,0.061618125955150885,0.06579987174027586,0.06052397741639059,0.06130182514086776,0.06184055685035644,0.07002988845730822,0.06167775176660396,104,XGBClassifier,Run_1
Entropy,0.14022934302619813,0.18197927497672556,0.12930552570580925,0.0,0.1371879381067909,0.0,0.12835162029101835,104,XGBClassifier,Run_1
Jitter,0.08910791589363014,0.11744292237442908,0.08169409699363628,0.09233476876989323,0.08683870967741934,0.12561224489795908,0.0808426066603706,104,XGBClassifier,Run_1
Per_Sample_Accuracy,0.6895454545454545,0.7197260273972603,0.6816487455197132,0.6877981651376147,0.6907741935483871,0.7174999999999999,0.68317907444668,104,XGBClassifier,Run_1
Label_Stability,0.8821969696969696,0.8401826484018264,0.8931899641577061,0.8763302752293579,0.8863225806451612,0.8225000000000001,0.8943259557344064,104,XGBClassifier,Run_1
TPR,0.6485943775100401,0.5945945945945946,0.6580188679245284,0.5060240963855421,0.7198795180722891,0.59375,0.7379310344827587,104,XGBClassifier,Run_1
TNR,0.7401433691756273,0.7862068965517242,0.7239709443099274,0.7962962962962963,0.6875,0.78125,0.6473429951690821,104,XGBClassifier,Run_1
PPV,0.6901709401709402,0.5866666666666667,0.7099236641221374,0.60431654676259,0.7264437689969605,0.5757575757575758,0.7456445993031359,104,XGBClassifier,Run_1
FNR,0.3514056224899598,0.40540540540540543,0.3419811320754717,0.4939759036144578,0.28012048192771083,0.40625,0.2620689655172414,104,XGBClassifier,Run_1
FPR,0.25985663082437277,0.21379310344827587,0.27602905569007263,0.2037037037037037,0.3125,0.21875,0.3526570048309179,104,XGBClassifier,Run_1
Accuracy,0.696969696969697,0.7214611872146118,0.6905615292712067,0.6857798165137615,0.7048387096774194,0.71875,0.7002012072434608,104,XGBClassifier,Run_1
F1,0.6687370600414079,0.5906040268456376,0.6829865361077111,0.5508196721311476,0.7231467473524962,0.5846153846153846,0.7417677642980935,104,XGBClassifier,Run_1
Selection-Rate,0.4431818181818182,0.3424657534246575,0.46953405017921146,0.31880733944954126,0.5306451612903226,0.34375,0.5774647887323944,104,XGBClassifier,Run_1
Positive-Rate,0.9397590361445783,1.0135135135135136,0.9268867924528302,0.8373493975903614,0.9909638554216867,1.03125,0.9896551724137931,104,XGBClassifier,Run_1
Mean,0.5229827761650085,0.5550376772880554,0.5159500241279602,0.5718870162963867,0.49030280113220215,0.5664812326431274,0.4799273610115051,204,XGBClassifier,Run_2
Std,0.04706438630819321,0.04796081408858299,0.04686771333217621,0.04497506469488144,0.04846057668328285,0.051078297197818756,0.04907698556780815,204,XGBClassifier,Run_2
IQR,0.06152095947640412,0.06227928086331016,0.06135458411438085,0.05937020924497158,0.06295819067371211,0.06777581689732798,0.06400661472987412,204,XGBClassifier,Run_2
Entropy,0.15526220951530342,0.0,0.14692488930279438,0.0,0.15830161760574454,0.0,0.1560325836634603,204,XGBClassifier,Run_2
Jitter,0.10275510204081637,0.13060365198711077,0.09664514304567072,0.10034447821681798,0.1043659928426346,0.1492226553542746,0.1024996163879084,204,XGBClassifier,Run_2
Per_Sample_Accuracy,0.669469696969697,0.7107368421052631,0.6604157043879908,0.6478486997635933,0.6839178515007899,0.6680898876404494,0.6716917293233082,204,XGBClassifier,Run_2
Label_Stability,0.8503030303030303,0.8063157894736843,0.8599538106235566,0.8532387706855792,0.8483412322274881,0.7784269662921348,0.8516541353383459,204,XGBClassifier,Run_2
TPR,0.6483300589390962,0.5846153846153846,0.6576576576576577,0.4583333333333333,0.7419354838709677,0.4722222222222222,0.7435897435897436,204,XGBClassifier,Run_2
TNR,0.7056672760511883,0.752,0.6919431279620853,0.7450980392156863,0.6712328767123288,0.7547169811320755,0.6454545454545455,204,XGBClassifier,Run_2
PPV,0.6720977596741344,0.5507246376811594,0.6919431279620853,0.5422535211267606,0.7249283667621776,0.5666666666666667,0.7483870967741936,204,XGBClassifier,Run_2
FNR,0.3516699410609037,0.4153846153846154,0.34234234234234234,0.5416666666666666,0.25806451612903225,0.5277777777777778,0.2564102564102564,204,XGBClassifier,Run_2
FPR,0.2943327239488117,0.248,0.3080568720379147,0.2549019607843137,0.3287671232876712,0.24528301886792453,0.35454545454545455,204,XGBClassifier,Run_2
Accuracy,0.678030303030303,0.6947368421052632,0.674364896073903,0.6312056737588653,0.7093206951026856,0.6404494382022472,0.7030075187969925,204,XGBClassifier,Run_2
F1,0.66,0.5671641791044776,0.674364896073903,0.4967741935483871,0.7333333333333333,0.5151515151515151,0.7459807073954984,204,XGBClassifier,Run_2
Selection-Rate,0.4649621212121212,0.3631578947368421,0.48729792147806006,0.33569739952718675,0.5513428120063191,0.33707865168539325,0.5827067669172933,204,XGBClassifier,Run_2
