Metric,overall,sex_priv,sex_dis,race_priv,race_dis,sex&race_priv,sex&race_dis,Model_Seed,Model_Name,Run_Number
Mean,0.5336369341857415,0.5706108927919783,0.5242397523071967,0.6041839801071301,0.4851781007253626,0.6280393054559364,0.47707759537520816,102,LogisticRegression,Run_1
Std,0.021571457886197718,0.019695831676086368,0.022048160984729583,0.019962574120543433,0.022676601686886764,0.018989344101802832,0.02321054744302762,102,LogisticRegression,Run_1
IQR,0.02966285238101195,0.027347947042813417,0.03025120124368949,0.027911091459587766,0.030866138636942302,0.026561881668875537,0.03150561331659978,102,LogisticRegression,Run_1
Entropy,0.0,0.0,0.0,0.0,0.0,0.0,0.0,102,LogisticRegression,Run_1
Jitter,0.050602043158861285,0.0573406966864918,0.04888936874685086,0.04333568240544963,0.055593313324942516,0.060442811957963034,0.05580106347229578,102,LogisticRegression,Run_1
Per_Sample_Accuracy,0.6668465909090909,0.6639719626168225,0.6675771971496437,0.6682790697674419,0.6658626198083066,0.6711111111111111,0.6676712328767123,102,LogisticRegression,Run_1
Label_Stability,0.9310795454545455,0.9227102803738316,0.9332066508313539,0.9410232558139536,0.9242492012779552,0.9123232323232322,0.9225831702544033,102,LogisticRegression,Run_1
TPR,0.5811623246492986,0.5176470588235295,0.5942028985507246,0.38095238095238093,0.6827794561933535,0.34285714285714286,0.6903914590747331,102,LogisticRegression,Run_1
TNR,0.7468581687612208,0.7596899224806202,0.7429906542056075,0.851145038167939,0.6542372881355932,0.859375,0.6521739130434783,102,LogisticRegression,Run_1
PPV,0.6728538283062645,0.5866666666666667,0.6910112359550562,0.6213592233009708,0.6890243902439024,0.5714285714285714,0.708029197080292,102,LogisticRegression,Run_1
FNR,0.4188376753507014,0.4823529411764706,0.4057971014492754,0.6190476190476191,0.31722054380664655,0.6571428571428571,0.3096085409252669,102,LogisticRegression,Run_1
FPR,0.25314183123877915,0.24031007751937986,0.2570093457943925,0.14885496183206107,0.34576271186440677,0.140625,0.34782608695652173,102,LogisticRegression,Run_1
Accuracy,0.6685606060606061,0.6635514018691588,0.669833729216152,0.6674418604651163,0.6693290734824281,0.6767676767676768,0.6731898238747553,102,LogisticRegression,Run_1
F1,0.6236559139784946,0.55,0.638961038961039,0.47232472324723246,0.6858877086494689,0.42857142857142855,0.6990990990990991,102,LogisticRegression,Run_1
Selection-Rate,0.4081439393939394,0.35046728971962615,0.42280285035629456,0.23953488372093024,0.5239616613418531,0.21212121212121213,0.5362035225048923,102,LogisticRegression,Run_1
Positive-Rate,0.8637274549098196,0.8823529411764706,0.8599033816425121,0.6130952380952381,0.9909365558912386,0.6,0.9750889679715302,102,LogisticRegression,Run_1
Mean,0.5221069939184493,0.5762565877165519,0.5091415982203119,0.5771097484386364,0.4850607646457399,0.5959802964373866,0.4696075225265078,202,LogisticRegression,Run_2
Std,0.021439294799235786,0.02027101963628918,0.021719022655152583,0.02024044069955559,0.022246763883806444,0.019905084297411953,0.02259272607879887,202,LogisticRegression,Run_2
IQR,0.029407165247687075,0.02787715257964508,0.029773506309049236,0.02804769268777358,0.030322816337961606,0.027230020911184438,0.030715727911051153,202,LogisticRegression,Run_2
Entropy,0.0,0.0,0.0,0.0,0.0,0.0,0.0,202,LogisticRegression,Run_2
Jitter,0.04473159626568681,0.047848088730442113,0.04398539384454879,0.03373452168746311,0.0521385006963442,0.028523125996810436,0.04951739618406259,202,LogisticRegression,Run_2
Per_Sample_Accuracy,0.649251893939394,0.646813725490196,0.6498356807511737,0.6147529411764705,0.672488114104596,0.6274736842105263,0.6743295019157088,202,LogisticRegression,Run_2
Label_Stability,0.9331628787878788,0.9297058823529412,0.9339906103286385,0.9511058823529412,0.9210776545166404,0.9627368421052632,0.9252873563218391,202,LogisticRegression,Run_2
TPR,0.603448275862069,0.4230769230769231,0.6351351351351351,0.4207650273224044,0.7020648967551623,0.37142857142857144,0.7364864864864865,202,LogisticRegression,Run_2
TNR,0.704119850187266,0.8095238095238095,0.6715686274509803,0.756198347107438,0.660958904109589,0.7833333333333333,0.6106194690265486,202,LogisticRegression,Run_2
PPV,0.6659619450317125,0.5789473684210527,0.6778846153846154,0.5661764705882353,0.7062314540059347,0.5,0.7124183006535948,202,LogisticRegression,Run_2
FNR,0.39655172413793105,0.5769230769230769,0.36486486486486486,0.5792349726775956,0.29793510324483774,0.6285714285714286,0.2635135135135135,202,LogisticRegression,Run_2
FPR,0.2958801498127341,0.19047619047619047,0.3284313725490196,0.24380165289256198,0.339041095890411,0.21666666666666667,0.3893805309734513,202,LogisticRegression,Run_2
Accuracy,0.6543560606060606,0.6617647058823529,0.6525821596244131,0.611764705882353,0.6830427892234548,0.631578947368421,0.6819923371647509,202,LogisticRegression,Run_2
F1,0.6331658291457286,0.4888888888888889,0.6558139534883721,0.4827586206896552,0.7041420118343196,0.4262295081967213,0.7242524916943521,202,LogisticRegression,Run_2
Selection-Rate,0.4479166666666667,0.27941176470588236,0.48826291079812206,0.32,0.5340729001584786,0.2736842105263158,0.5862068965517241,202,LogisticRegression,Run_2
Positive-Rate,0.9061302681992337,0.7307692307692307,0.9369369369369369,0.7431693989071039,0.9941002949852508,0.7428571428571429,1.0337837837837838,202,LogisticRegression,Run_2
Mean,0.5263795505349133,0.5718998043943307,0.5167743593535682,0.5917084984231766,0.483408076178269,0.6069071176679184,0.47265517754418873,302,LogisticRegression,Run_3
Std,0.020418693923709166,0.01956522172611766,0.020598784387421142,0.019755255335049477,0.020855084455339328,0.01885761450561233,0.02098064169781143,302,LogisticRegression,Run_3
IQR,0.0270534552692106,0.02633909719882598,0.027204191375805518,0.026045407193535073,0.02771651985901915,0.02499818466714447,0.027758131900220258,302,LogisticRegression,Run_3
Entropy,0.08444915152437903,0.0,0.08281163539336273,0.0,0.0928081655677447,0.0,0.08864052877045808,302,LogisticRegression,Run_3
Jitter,0.05367175543311895,0.05983421168203805,0.052371420628301295,0.04654805814710345,0.05835751550037294,0.04345811051693511,0.05549847921595168,302,LogisticRegression,Run_3
Per_Sample_Accuracy,0.6491382575757576,0.6654891304347825,0.6456880733944954,0.668854415274463,0.6361695447409733,0.7438823529411766,0.6431598513011152,302,LogisticRegression,Run_3
Label_Stability,0.9248295454545453,0.9159782608695654,0.926697247706422,0.9333174224343675,0.9192464678178963,0.9352941176470588,0.922899628252788,302,LogisticRegression,Run_3
TPR,0.5979166666666667,0.4666666666666667,0.6166666666666667,0.39869281045751637,0.691131498470948,0.4583333333333333,0.718213058419244,302,LogisticRegression,Run_3
TNR,0.6979166666666666,0.7903225806451613,0.672566371681416,0.8233082706766918,0.5903225806451613,0.8852459016393442,0.562753036437247,302,LogisticRegression,Run_3
PPV,0.6225596529284165,0.5185185185185185,0.6363636363636364,0.5648148148148148,0.6402266288951841,0.6111111111111112,0.6593059936908517,302,LogisticRegression,Run_3
FNR,0.40208333333333335,0.5333333333333333,0.38333333333333336,0.6013071895424836,0.308868501529052,0.5416666666666666,0.281786941580756,302,LogisticRegression,Run_3
