Metric,overall,sex_priv,sex_dis,race_priv,race_dis,sex&race_priv,sex&race_dis,Model_Seed,Model_Name,Run_Number
Selection-Rate,0.4081439393939394,0.28846153846153844,0.4375,0.3091334894613583,0.4753577106518283,0.25263157894736843,0.5096899224806202,103,RandomForestClassifier,Run_1
Positive-Rate,0.8193916349809885,0.7894736842105263,0.8244444444444444,0.7415730337078652,0.8591954022988506,0.7058823529411765,0.8594771241830066,103,RandomForestClassifier,Run_1
Mean,0.5230522164898106,0.5792694857957345,0.5111116943065774,0.5871819966831504,0.4796882698828853,0.5993435201806874,0.4663767088144555,203,RandomForestClassifier,Run_2
Std,0.040448754814944726,0.037721134379663936,0.041028100142759816,0.038642306325420865,0.041670258079289445,0.037425140228408524,0.04228537274802397,203,RandomForestClassifier,Run_2
IQR,0.05404706602599656,0.05017287370300359,0.054869942696207465,0.051713169044481117,0.055625224937307,0.04992242693295309,0.056502074595816944,203,RandomForestClassifier,Run_2
Entropy,0.1399907492015774,0.13359364225921141,0.14134949177831413,0.13813688816469574,0.0,0.13865936427034678,0.0,203,RandomForestClassifier,Run_2
Jitter,0.08813513927150293,0.0820671580671585,0.08942397569263297,0.08693033622611084,0.08894981561648284,0.08672469374597219,0.09092408313187542,203,RandomForestClassifier,Run_2
Per_Sample_Accuracy,0.6684659090909092,0.700054054054054,0.6617566016073478,0.6624413145539906,0.6725396825396825,0.7007446808510639,0.6680148423005567,203,RandomForestClassifier,Run_2
Label_Stability,0.8773484848484848,0.8891891891891892,0.874833524684271,0.8817840375586854,0.8743492063492064,0.8870212765957448,0.8714656771799629,203,RandomForestClassifier,Run_2
TPR,0.6354581673306773,0.4727272727272727,0.6554809843400448,0.44375,0.7251461988304093,0.4,0.7435897435897436,203,RandomForestClassifier,Run_2
TNR,0.7111913357400722,0.7846153846153846,0.6886792452830188,0.793233082706767,0.6354166666666666,0.7971014492753623,0.5991189427312775,203,RandomForestClassifier,Run_2
PPV,0.6659707724425887,0.48148148148148145,0.6894117647058824,0.5634920634920635,0.7025495750708215,0.4166666666666667,0.718266253869969,203,RandomForestClassifier,Run_2
FNR,0.3645418326693227,0.5272727272727272,0.34451901565995524,0.55625,0.27485380116959063,0.6,0.2564102564102564,203,RandomForestClassifier,Run_2
FPR,0.2888086642599278,0.2153846153846154,0.3113207547169811,0.20676691729323307,0.3645833333333333,0.2028985507246377,0.4008810572687225,203,RandomForestClassifier,Run_2
