Metric,overall,sex_priv,sex_dis,race_priv,race_dis,sex&race_priv,sex&race_dis,Model_Seed,Model_Name,Run_Number
Mean,0.6597229321517338,0.6597229321517339,0.6597229321517337,0.6597229321517339,0.6597229321517338,0.6597229321517338,0.6597229321517337,101,AdaptiveRandomForest,Run_1
Std,0.0021591210276159303,0.00215912102761593,0.0021591210276159303,0.0021591210276159303,0.0021591210276159303,0.0021591210276159303,0.0021591210276159303,101,AdaptiveRandomForest,Run_1
IQR,0.0018941237616793005,0.0018941237616793005,0.0018941237616793003,0.0018941237616793005,0.0018941237616793003,0.0018941237616793005,0.0018941237616793005,101,AdaptiveRandomForest,Run_1
Entropy,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101,AdaptiveRandomForest,Run_1
Jitter,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101,AdaptiveRandomForest,Run_1
Per_Sample_Accuracy,0.5388257575757576,0.6482412060301508,0.5134189031505251,0.6276346604215457,0.4785373608903021,0.7159090909090909,0.45366795366795365,101,AdaptiveRandomForest,Run_1
Label_Stability,1.0,1.0,1.0,1.0,1.0,1.0,1.0,101,AdaptiveRandomForest,Run_1
TPR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101,AdaptiveRandomForest,Run_1
TNR,1.0,1.0,1.0,1.0,1.0,1.0,1.0,101,AdaptiveRandomForest,Run_1
PPV,,,,,,,,101,AdaptiveRandomForest,Run_1
FNR,1.0,1.0,1.0,1.0,1.0,1.0,1.0,101,AdaptiveRandomForest,Run_1
FPR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101,AdaptiveRandomForest,Run_1
Accuracy,0.5388257575757576,0.6482412060301508,0.5134189031505251,0.6276346604215457,0.4785373608903021,0.7159090909090909,0.45366795366795365,101,AdaptiveRandomForest,Run_1
F1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101,AdaptiveRandomForest,Run_1
Selection-Rate,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101,AdaptiveRandomForest,Run_1
Positive-Rate,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101,AdaptiveRandomForest,Run_1
